,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Insolent Neonate,,951806,4,Creatures,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
2,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Bloodghast,,951806,4,Creatures,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
3,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Golgari Thug,,951806,3,Creatures,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
4,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Narcomoeba,,951806,4,Creatures,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
5,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Prized Amalgam,,951806,4,Creatures,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
6,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Stinkweed Imp,,951806,4,Creatures,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
7,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Haunted Dead,,951806,1,Creatures,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
9,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Conflagrate,,951806,3,Spells,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
10,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Darkblast,,951806,1,Spells,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
11,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Faithless Looting,,951806,4,Spells,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
12,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Cathartic Reunion,,951806,4,Spells,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
13,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Life from the Loam,,951806,4,Spells,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
14,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Rally the Peasants,,951806,1,Spells,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
16,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Blood Crypt,,951806,1,Lands,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
17,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Bloodstained Mire,,951806,2,Lands,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
18,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Copperline Gorge,,951806,4,Lands,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
19,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Dakmor Salvage,,951806,1,Lands,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
20,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Forest,,951806,1,Lands,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
21,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Gemstone Mine,,951806,2,Lands,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
22,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Mountain,,951806,2,Lands,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
23,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Steam Vents,,951806,1,Lands,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
24,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Stomping Ground,,951806,2,Lands,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
25,2018-02-18,Dredge,modern,,SCG Modern IQ Kansas City,208 tix,$ 567,Carl Wilken,1st,,Swamp,,951806,1,Lands,scg-modern-iq-kansas-city-2018-02-18,scg-modern-iq-kansas-city
