,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Liliana of the Veil,,494007,4,Planeswalkers,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
3,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Funeral Charm,,494007,2,Spells,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
4,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Inquisition of Kozilek,,494007,4,Spells,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
5,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Raven's Crime,,494007,4,Spells,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
6,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Thoughtseize,,494007,3,Spells,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
7,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Smallpox,,494007,4,Spells,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
8,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Wrench Mind,,494007,3,Spells,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
9,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Dismember,,494007,4,Spells,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
11,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,The Rack,,494007,4,Artifacts,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
13,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Shrieking Affliction,,494007,4,Enchantments,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
15,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Mutavault,,494007,4,Lands,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
16,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Swamp,,494007,16,Lands,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
17,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,"Urborg, Tomb of Yawgmoth",,494007,4,Lands,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
19,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Death's Shadow,,494007,2,Sideboard,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
20,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Deathmark,,494007,1,Sideboard,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
21,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Disfigure,,494007,2,Sideboard,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
22,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Relic of Progenitus,,494007,1,Sideboard,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
23,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Dark Confidant,,494007,2,Sideboard,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
24,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Flaying Tendrils,,494007,2,Sideboard,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
25,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Leyline of the Void,,494007,4,Sideboard,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
26,2016-10-17,8-Rack,modern,0,Competitive Modern League 2016-10-17,350 tix,$ 977,bgg88,,5,Night of Souls' Betrayal,,494007,1,Sideboard,competitive-modern-league-2016-10-17,competitive-modern-league-2016-10-17
