,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Grim Flayer,,459787,3,Creatures,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
2,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Scavenging Ooze,,459787,2,Creatures,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
3,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Tarmogoyf,,459787,4,Creatures,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
4,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,"Kalitas, Traitor of Ghet",,459787,2,Creatures,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
5,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Siege Rhino,,459787,2,Creatures,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
7,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Liliana of the Veil,,459787,3,Planeswalkers,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
9,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Inquisition of Kozilek,,459787,4,Spells,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
10,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Path to Exile,,459787,4,Spells,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
11,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Thoughtseize,,459787,2,Spells,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
12,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Abrupt Decay,,459787,3,Spells,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
13,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Zealous Persecution,,459787,1,Spells,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
14,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Lingering Souls,,459787,4,Spells,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
15,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Maelstrom Pulse,,459787,1,Spells,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
16,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Murderous Cut,,459787,1,Spells,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
18,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Forest,,459787,1,Lands,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
19,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Godless Shrine,,459787,1,Lands,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
20,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Hissing Quagmire,,459787,1,Lands,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
21,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Marsh Flats,,459787,3,Lands,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
22,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Overgrown Tomb,,459787,2,Lands,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
23,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Plains,,459787,1,Lands,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
24,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Shambling Vent,,459787,1,Lands,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
25,2016-08-15,Abzan,modern,0,Competitive Modern League 2016-08-15,456 tix,"$ 1,428",n1tro,,5,Stirring Wildwood,,459787,1,Lands,competitive-modern-league-2016-08-15,competitive-modern-league-2016-08-15
