,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2016-11-04,Abzan,modern,0,Competitive Modern League 2016-11-04,610 tix,"$ 1,603",zyxwvutsrqpon,,5,Grim Flayer,,504832,4,Creatures,competitive-modern-league-2016-11-04,competitive-modern-league-2016-11-04
2,2016-11-04,Abzan,modern,0,Competitive Modern League 2016-11-04,610 tix,"$ 1,603",zyxwvutsrqpon,,5,Scavenging Ooze,,504832,2,Creatures,competitive-modern-league-2016-11-04,competitive-modern-league-2016-11-04
3,2016-11-04,Abzan,modern,0,Competitive Modern League 2016-11-04,610 tix,"$ 1,603",zyxwvutsrqpon,,5,Tarmogoyf,,504832,4,Creatures,competitive-modern-league-2016-11-04,competitive-modern-league-2016-11-04
4,2016-11-04,Abzan,modern,0,Competitive Modern League 2016-11-04,610 tix,"$ 1,603",zyxwvutsrqpon,,5,Tireless Tracker,,504832,1,Creatures,competitive-modern-league-2016-11-04,competitive-modern-league-2016-11-04
6,2016-11-04,Abzan,modern,0,Competitive Modern League 2016-11-04,610 tix,"$ 1,603",zyxwvutsrqpon,,5,Liliana of the Veil,,504832,4,Planeswalkers,competitive-modern-league-2016-11-04,competitive-modern-league-2016-11-04
8,2016-11-04,Abzan,modern,0,Competitive Modern League 2016-11-04,610 tix,"$ 1,603",zyxwvutsrqpon,,5,Disfigure,,504832,2,Spells,competitive-modern-league-2016-11-04,competitive-modern-league-2016-11-04
9,2016-11-04,Abzan,modern,0,Competitive Modern League 2016-11-04,610 tix,"$ 1,603",zyxwvutsrqpon,,5,Inquisition of Kozilek,,504832,4,Spells,competitive-modern-league-2016-11-04,competitive-modern-league-2016-11-04
10,2016-11-04,Abzan,modern,0,Competitive Modern League 2016-11-04,610 tix,"$ 1,603",zyxwvutsrqpon,,5,Path to Exile,,504832,4,Spells,competitive-modern-league-2016-11-04,competitive-modern-league-2016-11-04
11,2016-11-04,Abzan,modern,0,Competitive Modern League 2016-11-04,610 tix,"$ 1,603",zyxwvutsrqpon,,5,Thoughtseize,,504832,2,Spells,competitive-modern-league-2016-11-04,competitive-modern-league-2016-11-04
12,2016-11-04,Abzan,modern,0,Competitive Modern League 2016-11-04,610 tix,"$ 1,603",zyxwvutsrqpon,,5,Abrupt Decay,,504832,2,Spells,competitive-modern-league-2016-11-04,competitive-modern-league-2016-11-04
13,2016-11-04,Abzan,modern,0,Competitive Modern League 2016-11-04,610 tix,"$ 1,603",zyxwvutsrqpon,,5,Collective Brutality,,504832,1,Spells,competitive-modern-league-2016-11-04,competitive-modern-league-2016-11-04
14,2016-11-04,Abzan,modern,0,Competitive Modern League 2016-11-04,610 tix,"$ 1,603",zyxwvutsrqpon,,5,Zealous Persecution,,504832,1,Spells,competitive-modern-league-2016-11-04,competitive-modern-league-2016-11-04
15,2016-11-04,Abzan,modern,0,Competitive Modern League 2016-11-04,610 tix,"$ 1,603",zyxwvutsrqpon,,5,Lingering Souls,,504832,4,Spells,competitive-modern-league-2016-11-04,competitive-modern-league-2016-11-04
17,2016-11-04,Abzan,modern,0,Competitive Modern League 2016-11-04,610 tix,"$ 1,603",zyxwvutsrqpon,,5,Mishra's Bauble,,504832,1,Artifacts,competitive-modern-league-2016-11-04,competitive-modern-league-2016-11-04
19,2016-11-04,Abzan,modern,0,Competitive Modern League 2016-11-04,610 tix,"$ 1,603",zyxwvutsrqpon,,5,Blooming Marsh,,504832,4,Lands,competitive-modern-league-2016-11-04,competitive-modern-league-2016-11-04
20,2016-11-04,Abzan,modern,0,Competitive Modern League 2016-11-04,610 tix,"$ 1,603",zyxwvutsrqpon,,5,Concealed Courtyard,,504832,2,Lands,competitive-modern-league-2016-11-04,competitive-modern-league-2016-11-04
