,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
24,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,368 tix,$ 921,majinra,,5,Grafdigger's Cage,,484442,1,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
25,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,368 tix,$ 921,majinra,,5,Relic of Progenitus,,484442,1,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
26,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,368 tix,$ 921,majinra,,5,Spell Pierce,,484442,2,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
27,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,368 tix,$ 921,majinra,,5,Thoughtseize,,484442,2,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
28,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,368 tix,$ 921,majinra,,5,Ancient Grudge,,484442,3,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
29,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,368 tix,$ 921,majinra,,5,Etched Champion,,484442,2,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
30,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,368 tix,$ 921,majinra,,5,Ghirapur Aether Grid,,484442,2,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
31,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,368 tix,$ 921,majinra,,5,Worship,,484442,1,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
32,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,368 tix,$ 921,majinra,,5,Wear // Tear,,484442,1,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
1,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Memnite,,484445,2,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
2,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Ornithopter,,484445,4,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
3,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Signal Pest,,484445,4,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
4,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Arcbound Ravager,,484445,3,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
5,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Steel Overseer,,484445,3,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
6,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Vault Skirge,,484445,4,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
7,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Etched Champion,,484445,3,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
8,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Master of Etherium,,484445,3,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
10,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Galvanic Blast,,484445,3,Spells,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
12,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Mox Opal,,484445,4,Artifacts,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
13,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Springleaf Drum,,484445,4,Artifacts,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
14,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Cranial Plating,,484445,4,Artifacts,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
16,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Blood Moon,,484445,2,Enchantments,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
18,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Blinkmoth Nexus,,484445,4,Lands,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
19,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Darksteel Citadel,,484445,4,Lands,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
20,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Glimmervoid,,484445,4,Lands,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
21,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Inkmoth Nexus,,484445,4,Lands,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
22,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Mountain,,484445,1,Lands,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
24,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Chalice of the Void,,484445,2,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
25,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Galvanic Blast,,484445,1,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
26,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Ancient Grudge,,484445,2,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
27,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Rest in Peace,,484445,3,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
28,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Spellskite,,484445,1,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
29,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Whipflare,,484445,2,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
30,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Etched Champion,,484445,1,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
31,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Ghirapur Aether Grid,,484445,1,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
32,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,431 tix,"$ 1,014",EPICZAPATA,,5,Wear // Tear,,484445,2,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
1,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Memnite,,484446,2,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
2,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Ornithopter,,484446,4,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
3,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Signal Pest,,484446,4,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
4,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Arcbound Ravager,,484446,4,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
5,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Spellskite,,484446,1,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
6,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Steel Overseer,,484446,4,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
7,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Vault Skirge,,484446,4,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
8,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Etched Champion,,484446,3,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
9,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Master of Etherium,,484446,1,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
11,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Galvanic Blast,,484446,4,Spells,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
13,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Mox Opal,,484446,4,Artifacts,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
14,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Springleaf Drum,,484446,4,Artifacts,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
15,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Cranial Plating,,484446,4,Artifacts,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
17,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Ensoul Artifact,,484446,1,Enchantments,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
19,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Blinkmoth Nexus,,484446,4,Lands,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
20,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Darksteel Citadel,,484446,4,Lands,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
21,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Glimmervoid,,484446,3,Lands,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
22,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Inkmoth Nexus,,484446,4,Lands,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
23,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Mountain,,484446,1,Lands,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
25,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Grafdigger's Cage,,484446,2,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
26,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Relic of Progenitus,,484446,1,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
27,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Spell Pierce,,484446,2,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
28,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Thoughtseize,,484446,2,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
29,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Ancient Grudge,,484446,2,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
30,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Spellskite,,484446,1,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
31,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Whipflare,,484446,1,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
32,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Blood Moon,,484446,1,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
33,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Etched Champion,,484446,1,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
34,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Ghirapur Aether Grid,,484446,1,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
35,2016-10-02,Affinity,modern,0,Competitive Modern League 2016-10-02,393 tix,$ 961,tikiban,,5,Wear // Tear,,484446,1,Sideboard,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
1,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Death's Shadow,,484443,4,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
2,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Monastery Swiftspear,,484443,4,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
3,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Wild Nacatl,,484443,4,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
4,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Tarmogoyf,,484443,3,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
5,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Street Wraith,,484443,4,Creatures,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
7,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Gitaxian Probe,,484443,4,Spells,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
8,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Lightning Bolt,,484443,1,Spells,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
9,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Mutagenic Growth,,484443,3,Spells,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
10,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Thoughtseize,,484443,4,Spells,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
11,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Traverse the Ulvenwald,,484443,1,Spells,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
12,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Temur Battle Rage,,484443,4,Spells,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
13,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Become Immense,,484443,3,Spells,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
15,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Mishra's Bauble,,484443,4,Artifacts,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
17,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Blood Crypt,,484443,1,Lands,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
18,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Bloodstained Mire,,484443,4,Lands,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
19,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Godless Shrine,,484443,1,Lands,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
20,2016-10-02,Death's Shadow Aggro,modern,0,Competitive Modern League 2016-10-02,301 tix,$ 946,LalauWBA,,5,Overgrown Tomb,,484443,1,Lands,competitive-modern-league-2016-10-02,competitive-modern-league-2016-10-02
