,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2016-07-03,Ad Nauseam,modern,,SCG Modern IQ Danbury,169 tix,$ 504,Steven Jacobson,1st,,Laboratory Maniac,,440539,1,Creatures,scg-modern-iq-danbury-2016-07-03,scg-modern-iq-danbury
2,2016-07-03,Ad Nauseam,modern,,SCG Modern IQ Danbury,169 tix,$ 504,Steven Jacobson,1st,,Simian Spirit Guide,,440539,4,Creatures,scg-modern-iq-danbury-2016-07-03,scg-modern-iq-danbury
4,2016-07-03,Ad Nauseam,modern,,SCG Modern IQ Danbury,169 tix,$ 504,Steven Jacobson,1st,,Pact of Negation,,440539,2,Spells,scg-modern-iq-danbury-2016-07-03,scg-modern-iq-danbury
5,2016-07-03,Ad Nauseam,modern,,SCG Modern IQ Danbury,169 tix,$ 504,Steven Jacobson,1st,,Slaughter Pact,,440539,1,Spells,scg-modern-iq-danbury-2016-07-03,scg-modern-iq-danbury
6,2016-07-03,Ad Nauseam,modern,,SCG Modern IQ Danbury,169 tix,$ 504,Steven Jacobson,1st,,Angel's Grace,,440539,4,Spells,scg-modern-iq-danbury-2016-07-03,scg-modern-iq-danbury
7,2016-07-03,Ad Nauseam,modern,,SCG Modern IQ Danbury,169 tix,$ 504,Steven Jacobson,1st,,Serum Visions,,440539,4,Spells,scg-modern-iq-danbury-2016-07-03,scg-modern-iq-danbury
8,2016-07-03,Ad Nauseam,modern,,SCG Modern IQ Danbury,169 tix,$ 504,Steven Jacobson,1st,,Spoils of the Vault,,440539,2,Spells,scg-modern-iq-danbury-2016-07-03,scg-modern-iq-danbury
9,2016-07-03,Ad Nauseam,modern,,SCG Modern IQ Danbury,169 tix,$ 504,Steven Jacobson,1st,,Anticipate,,440539,1,Spells,scg-modern-iq-danbury-2016-07-03,scg-modern-iq-danbury
10,2016-07-03,Ad Nauseam,modern,,SCG Modern IQ Danbury,169 tix,$ 504,Steven Jacobson,1st,,Peer Through Depths,,440539,3,Spells,scg-modern-iq-danbury-2016-07-03,scg-modern-iq-danbury
11,2016-07-03,Ad Nauseam,modern,,SCG Modern IQ Danbury,169 tix,$ 504,Steven Jacobson,1st,,Lightning Storm,,440539,1,Spells,scg-modern-iq-danbury-2016-07-03,scg-modern-iq-danbury
12,2016-07-03,Ad Nauseam,modern,,SCG Modern IQ Danbury,169 tix,$ 504,Steven Jacobson,1st,,Mystical Teachings,,440539,1,Spells,scg-modern-iq-danbury-2016-07-03,scg-modern-iq-danbury
13,2016-07-03,Ad Nauseam,modern,,SCG Modern IQ Danbury,169 tix,$ 504,Steven Jacobson,1st,,Ad Nauseam,,440539,4,Spells,scg-modern-iq-danbury-2016-07-03,scg-modern-iq-danbury
15,2016-07-03,Ad Nauseam,modern,,SCG Modern IQ Danbury,169 tix,$ 504,Steven Jacobson,1st,,Lotus Bloom,,440539,4,Artifacts,scg-modern-iq-danbury-2016-07-03,scg-modern-iq-danbury
