,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Grim Flayer,,526717,3,Creatures,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
2,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Scavenging Ooze,,526717,3,Creatures,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
3,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Tarmogoyf,,526717,4,Creatures,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
4,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Siege Rhino,,526717,2,Creatures,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
6,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Liliana of the Veil,,526717,3,Planeswalkers,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
7,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,"Liliana, the Last Hope",,526717,1,Planeswalkers,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
9,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Inquisition of Kozilek,,526717,4,Spells,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
10,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Path to Exile,,526717,4,Spells,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
11,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Thoughtseize,,526717,2,Spells,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
12,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Abrupt Decay,,526717,3,Spells,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
13,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Collective Brutality,,526717,1,Spells,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
14,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Lingering Souls,,526717,4,Spells,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
15,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Maelstrom Pulse,,526717,2,Spells,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
17,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Blooming Marsh,,526717,2,Lands,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
18,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Concealed Courtyard,,526717,2,Lands,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
19,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Forest,,526717,1,Lands,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
20,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Ghost Quarter,,526717,1,Lands,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
21,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Godless Shrine,,526717,1,Lands,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
22,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Marsh Flats,,526717,2,Lands,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
23,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Overgrown Tomb,,526717,2,Lands,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
24,2016-12-11,Abzan,modern,0,Competitive Modern League 2016-12-11,643 tix,"$ 1,631",Bayesta_93,,5,Plains,,526717,1,Lands,competitive-modern-league-2016-12-11,competitive-modern-league-2016-12-11
