,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Cosi's Trickster,,453584,4,Creatures,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
2,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Harbinger of the Tides,,453584,1,Creatures,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
3,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Lord of Atlantis,,453584,4,Creatures,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
4,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Master of the Pearl Trident,,453584,4,Creatures,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
5,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Silvergill Adept,,453584,4,Creatures,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
6,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Merrow Reejerey,,453584,4,Creatures,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
7,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Master of Waves,,453584,2,Creatures,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
9,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Path to Exile,,453584,4,Spells,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
10,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Unified Will,,453584,2,Spells,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
11,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Ojutai's Command,,453584,1,Spells,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
13,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Aether Vial,,453584,4,Artifacts,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
15,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Spreading Seas,,453584,4,Enchantments,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
17,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Ghost Quarter,,453584,4,Lands,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
18,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Hallowed Fountain,,453584,1,Lands,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
19,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Island,,453584,5,Lands,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
20,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Mutavault,,453584,4,Lands,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
21,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,"Oboro, Palace in the Clouds",,453584,1,Lands,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
22,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Seachrome Coast,,453584,3,Lands,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
23,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Wanderwine Hub,,453584,4,Lands,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
25,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Dispel,,453584,2,Sideboard,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
26,2016-07-31,U/w Merfolk,modern,,SCG Modern IQ Roanoke,131 tix,$ 407,Eric McGraw,1st,,Gut Shot,,453584,1,Sideboard,scg-modern-iq-roanoke-2016-07-31,scg-modern-iq-roanoke
