,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2017-05-31,Affinity,modern,0,Competitive Modern League 2017-05-31,371 tix,$ 921,coert,,5,Memnite,,660929,3,Creatures,competitive-modern-league-2017-05-31,competitive-modern-league-2017-05-31
2,2017-05-31,Affinity,modern,0,Competitive Modern League 2017-05-31,371 tix,$ 921,coert,,5,Ornithopter,,660929,4,Creatures,competitive-modern-league-2017-05-31,competitive-modern-league-2017-05-31
3,2017-05-31,Affinity,modern,0,Competitive Modern League 2017-05-31,371 tix,$ 921,coert,,5,Signal Pest,,660929,4,Creatures,competitive-modern-league-2017-05-31,competitive-modern-league-2017-05-31
4,2017-05-31,Affinity,modern,0,Competitive Modern League 2017-05-31,371 tix,$ 921,coert,,5,Arcbound Ravager,,660929,4,Creatures,competitive-modern-league-2017-05-31,competitive-modern-league-2017-05-31
5,2017-05-31,Affinity,modern,0,Competitive Modern League 2017-05-31,371 tix,$ 921,coert,,5,Steel Overseer,,660929,4,Creatures,competitive-modern-league-2017-05-31,competitive-modern-league-2017-05-31
6,2017-05-31,Affinity,modern,0,Competitive Modern League 2017-05-31,371 tix,$ 921,coert,,5,Vault Skirge,,660929,4,Creatures,competitive-modern-league-2017-05-31,competitive-modern-league-2017-05-31
7,2017-05-31,Affinity,modern,0,Competitive Modern League 2017-05-31,371 tix,$ 921,coert,,5,Etched Champion,,660929,2,Creatures,competitive-modern-league-2017-05-31,competitive-modern-league-2017-05-31
8,2017-05-31,Affinity,modern,0,Competitive Modern League 2017-05-31,371 tix,$ 921,coert,,5,Master of Etherium,,660929,3,Creatures,competitive-modern-league-2017-05-31,competitive-modern-league-2017-05-31
10,2017-05-31,Affinity,modern,0,Competitive Modern League 2017-05-31,371 tix,$ 921,coert,,5,Galvanic Blast,,660929,4,Spells,competitive-modern-league-2017-05-31,competitive-modern-league-2017-05-31
12,2017-05-31,Affinity,modern,0,Competitive Modern League 2017-05-31,371 tix,$ 921,coert,,5,Mox Opal,,660929,4,Artifacts,competitive-modern-league-2017-05-31,competitive-modern-league-2017-05-31
13,2017-05-31,Affinity,modern,0,Competitive Modern League 2017-05-31,371 tix,$ 921,coert,,5,Springleaf Drum,,660929,4,Artifacts,competitive-modern-league-2017-05-31,competitive-modern-league-2017-05-31
14,2017-05-31,Affinity,modern,0,Competitive Modern League 2017-05-31,371 tix,$ 921,coert,,5,Cranial Plating,,660929,4,Artifacts,competitive-modern-league-2017-05-31,competitive-modern-league-2017-05-31
16,2017-05-31,Affinity,modern,0,Competitive Modern League 2017-05-31,371 tix,$ 921,coert,,5,Blinkmoth Nexus,,660929,4,Lands,competitive-modern-league-2017-05-31,competitive-modern-league-2017-05-31
17,2017-05-31,Affinity,modern,0,Competitive Modern League 2017-05-31,371 tix,$ 921,coert,,5,Darksteel Citadel,,660929,4,Lands,competitive-modern-league-2017-05-31,competitive-modern-league-2017-05-31
18,2017-05-31,Affinity,modern,0,Competitive Modern League 2017-05-31,371 tix,$ 921,coert,,5,Glimmervoid,,660929,3,Lands,competitive-modern-league-2017-05-31,competitive-modern-league-2017-05-31
19,2017-05-31,Affinity,modern,0,Competitive Modern League 2017-05-31,371 tix,$ 921,coert,,5,Inkmoth Nexus,,660929,4,Lands,competitive-modern-league-2017-05-31,competitive-modern-league-2017-05-31
