,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Glistener Elf,,579363,4,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
2,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Noble Hierarch,,579363,4,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
3,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Blighted Agent,,579363,4,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
4,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Spellskite,,579363,2,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
6,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Blossoming Defense,,579363,4,Spells,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
7,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Distortion Strike,,579363,1,Spells,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
8,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Groundswell,,579363,2,Spells,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
9,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Might of Old Krosa,,579363,4,Spells,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
10,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Mutagenic Growth,,579363,4,Spells,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
11,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Spell Pierce,,579363,2,Spells,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
12,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Twisted Image,,579363,1,Spells,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
13,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Vines of Vastwood,,579363,4,Spells,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
14,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Apostle's Blessing,,579363,1,Spells,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
15,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Dismember,,579363,1,Spells,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
16,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Become Immense,,579363,2,Spells,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
18,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Botanical Sanctum,,579363,2,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
19,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Breeding Pool,,579363,2,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
20,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Forest,,579363,2,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
21,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Inkmoth Nexus,,579363,4,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
22,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Misty Rainforest,,579363,1,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
23,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Pendelhaven,,579363,2,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
24,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Windswept Heath,,579363,3,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
25,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Wooded Foothills,,579363,4,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
27,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Dryad Arbor,,579363,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
28,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Dispel,,579363,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
29,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Nature's Claim,,579363,2,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
30,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Spell Pierce,,579363,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
31,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Twisted Image,,579363,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
32,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Seal of Primordium,,579363,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
33,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Dismember,,579363,2,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
34,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Kitchen Finks,,579363,4,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
35,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Viridian Corrupter,,579363,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
36,2017-02-19,Infect,modern,,SCG Modern IQ Prairieville,253 tix,$ 753,Thomas Lunardini,1st,,Wild Defiance,,579363,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
1,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Spellskite,,579364,2,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
2,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Wurmcoil Engine,,579364,2,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
3,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,World Breaker,,579364,2,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
4,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,"Ulamog, the Ceaseless Hunger",,579364,2,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
6,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Karn Liberated,,579364,4,Planeswalkers,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
7,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,"Ugin, the Spirit Dragon",,579364,2,Planeswalkers,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
9,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Ancient Stirrings,,579364,4,Spells,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
10,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Lightning Bolt,,579364,4,Spells,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
11,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Sylvan Scrying,,579364,4,Spells,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
13,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Chromatic Sphere,,579364,4,Artifacts,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
14,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Chromatic Star,,579364,4,Artifacts,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
15,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Expedition Map,,579364,4,Artifacts,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
16,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Oblivion Stone,,579364,3,Artifacts,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
18,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Forest,,579364,1,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
19,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Ghost Quarter,,579364,1,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
20,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Grove of the Burnwillows,,579364,4,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
21,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Sanctum of Ugin,,579364,1,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
22,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Urza's Mine,,579364,4,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
23,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Urza's Power Plant,,579364,4,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
24,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Urza's Tower,,579364,4,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
26,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Fog,,579364,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
27,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Nature's Claim,,579364,4,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
28,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Relic of Progenitus,,579364,2,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
29,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Spellskite,,579364,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
30,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Sudden Shock,,579364,2,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
31,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Warping Wail,,579364,3,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
32,2017-02-19,Tron,modern,,SCG Modern IQ Prairieville,242 tix,$ 756,Derin Acar,2nd,,Crumble to Dust,,579364,2,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
1,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Birds of Paradise,,579365,3,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
2,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Noble Hierarch,,579365,4,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
3,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Viscera Seer,,579365,2,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
4,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,"Anafenza, Kin-Tree Spirit",,579365,2,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
5,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,"Melira, Sylvok Outcast",,579365,2,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
6,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Saffi Eriksdotter,,579365,1,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
7,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Scavenging Ooze,,579365,1,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
8,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Voice of Resurgence,,579365,3,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
9,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Wall of Roots,,579365,2,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
10,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Eternal Witness,,579365,2,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
11,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Fiend Hunter,,579365,1,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
12,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Kitchen Finks,,579365,3,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
13,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Renegade Rallier,,579365,3,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
14,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Tireless Tracker,,579365,1,Creatures,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
16,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Chord of Calling,,579365,4,Spells,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
17,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Collected Company,,579365,4,Spells,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
19,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Forest,,579365,2,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
20,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Gavony Township,,579365,2,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
21,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Godless Shrine,,579365,1,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
22,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Marsh Flats,,579365,4,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
23,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Misty Rainforest,,579365,2,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
24,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Overgrown Tomb,,579365,2,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
25,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Plains,,579365,1,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
26,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Razorverge Thicket,,579365,1,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
27,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Swamp,,579365,1,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
28,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Temple Garden,,579365,2,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
29,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Windswept Heath,,579365,4,Lands,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
31,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Burrenton Forge-Tender,,579365,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
32,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Abrupt Decay,,579365,2,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
33,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,"Kataki, War's Wage",,579365,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
34,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Kor Firewalker,,579365,2,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
35,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Phyrexian Revoker,,579365,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
36,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Qasali Pridemage,,579365,2,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
37,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Selfless Spirit,,579365,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
38,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Spellskite,,579365,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
39,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Tidehollow Sculler,,579365,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
40,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Voice of Resurgence,,579365,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
41,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Kitchen Finks,,579365,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
42,2017-02-19,Counters Company,modern,,SCG Modern IQ Prairieville,333 tix,"$ 1,024",Alexander Reed,3rd,,Orzhov Pontiff,,579365,1,Sideboard,scg-modern-iq-prairieville-2017-02-19,scg-modern-iq-prairieville
