,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Memnite,,549125,3,Creatures,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
2,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Ornithopter,,549125,4,Creatures,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
3,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Signal Pest,,549125,4,Creatures,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
4,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Arcbound Ravager,,549125,4,Creatures,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
5,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Steel Overseer,,549125,4,Creatures,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
6,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Vault Skirge,,549125,4,Creatures,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
7,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Master of Etherium,,549125,4,Creatures,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
9,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Thoughtcast,,549125,2,Spells,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
11,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Chalice of the Void,,549125,1,Artifacts,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
12,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Mox Opal,,549125,4,Artifacts,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
13,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Welding Jar,,549125,1,Artifacts,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
14,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Springleaf Drum,,549125,4,Artifacts,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
15,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Cranial Plating,,549125,4,Artifacts,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
17,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Blinkmoth Nexus,,549125,4,Lands,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
18,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Darksteel Citadel,,549125,4,Lands,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
19,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Glimmervoid,,549125,4,Lands,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
20,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Inkmoth Nexus,,549125,4,Lands,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
21,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Island,,549125,1,Lands,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
23,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Galvanic Blast,,549125,1,Sideboard,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
24,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Grafdigger's Cage,,549125,1,Sideboard,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
25,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Relic of Progenitus,,549125,2,Sideboard,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
26,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Spell Pierce,,549125,1,Sideboard,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
27,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Stubborn Denial,,549125,1,Sideboard,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
28,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Thoughtseize,,549125,2,Sideboard,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
29,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Ancient Grudge,,549125,1,Sideboard,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
30,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Spellskite,,549125,2,Sideboard,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
31,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Etched Champion,,549125,1,Sideboard,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
32,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Ghirapur Aether Grid,,549125,2,Sideboard,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
33,2017-01-17,Affinity,modern,0,Competitive Modern League 2017-01-17,393 tix,"$ 1,019",olimen,,5,Wear // Tear,,549125,1,Sideboard,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
1,2017-01-17,Amulet Titan,modern,0,Competitive Modern League 2017-01-17,256 tix,$ 663,kanister,,5,Sakura-Tribe Scout,,549119,4,Creatures,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
2,2017-01-17,Amulet Titan,modern,0,Competitive Modern League 2017-01-17,256 tix,$ 663,kanister,,5,Spellskite,,549119,1,Creatures,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
3,2017-01-17,Amulet Titan,modern,0,Competitive Modern League 2017-01-17,256 tix,$ 663,kanister,,5,"Azusa, Lost but Seeking",,549119,4,Creatures,competitive-modern-league-2017-01-17,competitive-modern-league-2017-01-17
