,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
21,2017-03-06,Affinity,modern,0,2017 TCGplayer States - MO,378 tix,$ 938,SamoJamo,,5,Island,,587285,1,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
22,2017-03-06,Affinity,modern,0,2017 TCGplayer States - MO,378 tix,$ 938,SamoJamo,,5,Mountain,,587285,1,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
24,2017-03-06,Affinity,modern,0,2017 TCGplayer States - MO,378 tix,$ 938,SamoJamo,,5,Spell Pierce,,587285,2,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
25,2017-03-06,Affinity,modern,0,2017 TCGplayer States - MO,378 tix,$ 938,SamoJamo,,5,Thoughtseize,,587285,2,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
26,2017-03-06,Affinity,modern,0,2017 TCGplayer States - MO,378 tix,$ 938,SamoJamo,,5,Rest in Peace,,587285,2,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
27,2017-03-06,Affinity,modern,0,2017 TCGplayer States - MO,378 tix,$ 938,SamoJamo,,5,Spellskite,,587285,1,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
28,2017-03-06,Affinity,modern,0,2017 TCGplayer States - MO,378 tix,$ 938,SamoJamo,,5,Whipflare,,587285,2,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
29,2017-03-06,Affinity,modern,0,2017 TCGplayer States - MO,378 tix,$ 938,SamoJamo,,5,Dismember,,587285,1,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
30,2017-03-06,Affinity,modern,0,2017 TCGplayer States - MO,378 tix,$ 938,SamoJamo,,5,Etched Champion,,587285,1,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
31,2017-03-06,Affinity,modern,0,2017 TCGplayer States - MO,378 tix,$ 938,SamoJamo,,5,Ghirapur Aether Grid,,587285,2,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
32,2017-03-06,Affinity,modern,0,2017 TCGplayer States - MO,378 tix,$ 938,SamoJamo,,5,Wear // Tear,,587285,2,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
1,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Noble Hierarch,,587291,4,Creatures,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
2,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Eldrazi Displacer,,587291,4,Creatures,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
3,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Eldrazi Skyspawner,,587291,4,Creatures,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
4,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Thought-Knot Seer,,587291,4,Creatures,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
5,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Reality Smasher,,587291,4,Creatures,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
6,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Drowner of Hope,,587291,4,Creatures,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
8,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Ancient Stirrings,,587291,4,Spells,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
9,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Path to Exile,,587291,4,Spells,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
10,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Blessed Alliance,,587291,1,Spells,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
11,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Dismember,,587291,1,Spells,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
13,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Engineered Explosives,,587291,2,Artifacts,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
14,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Talisman of Progress,,587291,2,Artifacts,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
16,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Breeding Pool,,587291,1,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
17,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Brushland,,587291,3,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
18,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Cavern of Souls,,587291,3,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
19,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Eldrazi Temple,,587291,4,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
20,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Forest,,587291,2,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
21,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Gemstone Caverns,,587291,1,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
22,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Plains,,587291,1,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
23,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Temple Garden,,587291,1,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
24,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Windswept Heath,,587291,4,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
25,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Yavimaya Coast,,587291,2,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
27,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Grafdigger's Cage,,587291,2,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
28,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Nature's Claim,,587291,2,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
29,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Stubborn Denial,,587291,2,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
30,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Blessed Alliance,,587291,2,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
31,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Disdainful Stroke,,587291,2,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
32,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Rest in Peace,,587291,3,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
33,2017-03-06,Bant Eldrazi,modern,0,2017 TCGplayer States - MO,391 tix,"$ 1,073",Better_then_U,,5,Worship,,587291,2,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
1,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Death's Shadow,,587292,4,Creatures,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
2,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Tarmogoyf,,587292,4,Creatures,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
3,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Architects of Will,,587292,1,Creatures,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
4,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Ghor-Clan Rampager,,587292,1,Creatures,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
5,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Street Wraith,,587292,4,Creatures,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
7,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,"Liliana, the Last Hope",,587292,1,Planeswalkers,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
9,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Inquisition of Kozilek,,587292,3,Spells,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
10,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Noxious Revival,,587292,1,Spells,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
11,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Tarfire,,587292,3,Spells,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
12,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Thoughtseize,,587292,4,Spells,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
13,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Traverse the Ulvenwald,,587292,4,Spells,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
14,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Abrupt Decay,,587292,3,Spells,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
15,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Collective Brutality,,587292,1,Spells,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
16,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Temur Battle Rage,,587292,2,Spells,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
17,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Dismember,,587292,1,Spells,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
18,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Kolaghan's Command,,587292,2,Spells,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
20,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Mishra's Bauble,,587292,4,Artifacts,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
22,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Blood Crypt,,587292,1,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
23,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Bloodstained Mire,,587292,4,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
24,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Forest,,587292,1,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
25,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Godless Shrine,,587292,1,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
26,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Overgrown Tomb,,587292,2,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
27,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Polluted Delta,,587292,2,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
28,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Stomping Ground,,587292,1,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
29,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Swamp,,587292,1,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
30,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Verdant Catacombs,,587292,4,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
32,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Fatal Push,,587292,3,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
33,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Surgical Extraction,,587292,1,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
34,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Ancient Grudge,,587292,1,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
35,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Collective Brutality,,587292,2,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
36,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Feed the Clan,,587292,1,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
37,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Fulminator Mage,,587292,3,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
38,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Lingering Souls,,587292,2,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
39,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Ranger of Eos,,587292,1,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
40,2017-03-06,Death's Shadow Aggro,modern,0,2017 TCGplayer States - MO,486 tix,"$ 1,216",Gerschi,,5,Shriekmaw,,587292,1,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
1,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Walking Ballista,,587287,4,Creatures,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
2,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Matter Reshaper,,587287,4,Creatures,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
3,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Thought-Knot Seer,,587287,4,Creatures,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
4,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Reality Smasher,,587287,4,Creatures,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
5,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Endbringer,,587287,3,Creatures,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
7,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Karn Liberated,,587287,2,Planeswalkers,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
9,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Dismember,,587287,3,Spells,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
10,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,All Is Dust,,587287,2,Spells,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
12,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Basilisk Collar,,587287,2,Artifacts,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
13,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Expedition Map,,587287,4,Artifacts,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
14,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Mind Stone,,587287,4,Artifacts,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
16,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Cavern of Souls,,587287,1,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
17,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Eldrazi Temple,,587287,4,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
18,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Ghost Quarter,,587287,3,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
19,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Sea Gate Wreckage,,587287,1,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
20,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,"Urborg, Tomb of Yawgmoth",,587287,1,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
21,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Urza's Mine,,587287,4,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
22,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Urza's Power Plant,,587287,4,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
23,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Urza's Tower,,587287,4,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
24,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Wastes,,587287,2,Lands,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
26,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Chalice of the Void,,587287,3,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
27,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Pithing Needle,,587287,1,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
28,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Relic of Progenitus,,587287,2,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
29,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Surgical Extraction,,587287,4,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
30,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Ratchet Bomb,,587287,2,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
31,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Crucible of Worlds,,587287,1,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
32,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Batterskull,,587287,1,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
33,2017-03-06,Eldrazi Tron,modern,0,2017 TCGplayer States - MO,462 tix,$ 944,sicsmoo,,5,Mindslaver,,587287,1,Sideboard,2017-tcgplayer-states---mo-2017-03-06,2017-tcgplayer-states---mo
