,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Tidehollow Sculler,,611486,3,Creatures,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
2,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Wasteland Strangler,,611486,4,Creatures,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
3,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Thought-Knot Seer,,611486,4,Creatures,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
4,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Blight Herder,,611486,3,Creatures,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
6,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,"Sorin, Solemn Visitor",,611486,2,Planeswalkers,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
8,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Fatal Push,,611486,1,Spells,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
9,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Inquisition of Kozilek,,611486,3,Spells,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
10,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Path to Exile,,611486,4,Spells,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
11,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Thoughtseize,,611486,2,Spells,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
12,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Collective Brutality,,611486,2,Spells,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
13,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Lingering Souls,,611486,4,Spells,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
15,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Relic of Progenitus,,611486,4,Artifacts,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
17,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Caves of Koilos,,611486,4,Lands,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
18,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Concealed Courtyard,,611486,2,Lands,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
19,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Eldrazi Temple,,611486,4,Lands,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
20,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Ghost Quarter,,611486,2,Lands,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
21,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Godless Shrine,,611486,1,Lands,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
22,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Marsh Flats,,611486,4,Lands,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
23,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Plains,,611486,2,Lands,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
24,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Shambling Vent,,611486,3,Lands,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
25,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Swamp,,611486,2,Lands,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
27,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Pithing Needle,,611486,1,Sideboard,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
28,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Blessed Alliance,,611486,2,Sideboard,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
29,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Stony Silence,,611486,2,Sideboard,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
30,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Zealous Persecution,,611486,2,Sideboard,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
31,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Aven Mindcensor,,611486,2,Sideboard,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
32,2017-04-02,W/B Eldrazi,modern,,SCG Modern IQ Bernardsville,284 tix,$ 743,Benjamin Katz,1st,,Fulminator Mage,,611486,2,Sideboard,scg-modern-iq-bernardsville-2017-04-02,scg-modern-iq-bernardsville
