,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Death's Shadow,,600309,4,Creatures,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
2,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Delver of Secrets,,600309,4,Creatures,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
3,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Snapcaster Mage,,600309,2,Creatures,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
4,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,"Tasigur, the Golden Fang",,600309,2,Creatures,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
5,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Gurmag Angler,,600309,1,Creatures,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
7,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,"Liliana, the Last Hope",,600309,2,Planeswalkers,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
9,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Fatal Push,,600309,3,Spells,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
10,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Inquisition of Kozilek,,600309,3,Spells,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
11,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Path to Exile,,600309,2,Spells,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
12,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Serum Visions,,600309,4,Spells,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
13,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Stubborn Denial,,600309,2,Spells,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
14,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Thought Scour,,600309,4,Spells,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
15,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Thoughtseize,,600309,4,Spells,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
16,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Collective Brutality,,600309,1,Spells,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
17,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Orzhov Charm,,600309,3,Spells,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
19,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Flooded Strand,,600309,4,Lands,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
20,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Godless Shrine,,600309,1,Lands,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
21,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Hallowed Fountain,,600309,1,Lands,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
22,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Island,,600309,1,Lands,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
23,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Marsh Flats,,600309,4,Lands,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
24,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Polluted Delta,,600309,4,Lands,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
25,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Swamp,,600309,2,Lands,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
26,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Watery Grave,,600309,2,Lands,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
28,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Engineered Explosives,,600309,1,Sideboard,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
29,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Grafdigger's Cage,,600309,1,Sideboard,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
30,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Surgical Extraction,,600309,2,Sideboard,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
31,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Collective Brutality,,600309,1,Sideboard,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
32,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Disdainful Stroke,,600309,1,Sideboard,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
33,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Disenchant,,600309,1,Sideboard,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
34,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Negate,,600309,2,Sideboard,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
35,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Stony Silence,,600309,2,Sideboard,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
36,2017-03-19,Esper Death's Shadow,modern,,SCG Modern IQ Roanoke,396 tix,$ 963,Nathaniel Black,1st,,Zealous Persecution,,600309,1,Sideboard,scg-modern-iq-roanoke-2017-03-19,scg-modern-iq-roanoke
