,number,card,card_type,type,W,L,Deck,Pilot,Online Price,Paper Price,deck_id,Date,Name,Format,url_name,url_formated
34,2,Stony Silence,,Sideboard,5,0,Bant Eldrazi,LWashington,383 tix,"$ 1,050",589232,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
35,2,Worship,,Sideboard,5,0,Bant Eldrazi,LWashington,383 tix,"$ 1,050",589232,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
36,1,Thragtusk,,Sideboard,5,0,Bant Eldrazi,LWashington,383 tix,"$ 1,050",589232,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
1,4,Death's Shadow,,Creatures,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
2,4,Tarmogoyf,,Creatures,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
3,1,Ghor-Clan Rampager,,Creatures,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
4,4,Street Wraith,,Creatures,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
6,1,Liliana of the Veil,,Planeswalkers,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
7,1,"Liliana, the Last Hope",,Planeswalkers,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
9,3,Fatal Push,,Spells,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
10,1,Gut Shot,,Spells,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
11,4,Inquisition of Kozilek,,Spells,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
12,1,Lightning Bolt,,Spells,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
13,2,Tarfire,,Spells,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
14,4,Thoughtseize,,Spells,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
15,4,Traverse the Ulvenwald,,Spells,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
16,1,Orzhov Charm,,Spells,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
17,2,Temur Battle Rage,,Spells,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
18,1,Kolaghan's Command,,Spells,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
20,4,Mishra's Bauble,,Artifacts,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
22,1,Arid Mesa,,Lands,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
23,1,Blood Crypt,,Lands,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
24,2,Bloodstained Mire,,Lands,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
25,1,Forest,,Lands,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
26,1,Godless Shrine,,Lands,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
27,2,Marsh Flats,,Lands,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
28,1,Overgrown Tomb,,Lands,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
29,1,Stomping Ground,,Lands,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
30,1,Swamp,,Lands,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
31,1,Temple Garden,,Lands,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
32,4,Verdant Catacombs,,Lands,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
33,1,Windswept Heath,,Lands,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
34,1,Wooded Foothills,,Lands,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
36,1,Fatal Push,,Sideboard,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
37,1,Grim Lavamancer,,Sideboard,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
38,1,Abrupt Decay,,Sideboard,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
39,2,Collective Brutality,,Sideboard,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
40,3,Fulminator Mage,,Sideboard,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
41,1,Liliana of the Veil,,Sideboard,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
42,4,Lingering Souls,,Sideboard,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
43,1,Maelstrom Pulse,,Sideboard,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
44,1,Ranger of Eos,,Sideboard,5,0,Death's Shadow Aggro,bosserman,527 tix,"$ 1,469",589231,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
1,4,Walking Ballista,,Creatures,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
2,4,Matter Reshaper,,Creatures,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
3,4,Thought-Knot Seer,,Creatures,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
4,4,Reality Smasher,,Creatures,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
5,2,Endbringer,,Creatures,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
6,1,Wurmcoil Engine,,Creatures,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
8,1,"Ugin, the Spirit Dragon",,Planeswalkers,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
10,1,Warping Wail,,Spells,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
11,3,Dismember,,Spells,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
12,1,All Is Dust,,Spells,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
14,4,Chalice of the Void,,Artifacts,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
15,4,Expedition Map,,Artifacts,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
16,2,Mind Stone,,Artifacts,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
17,1,Batterskull,,Artifacts,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
19,1,Cavern of Souls,,Lands,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
20,4,Eldrazi Temple,,Lands,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
21,3,Ghost Quarter,,Lands,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
22,1,Tectonic Edge,,Lands,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
23,1,"Urborg, Tomb of Yawgmoth",,Lands,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
24,4,Urza's Mine,,Lands,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
25,4,Urza's Power Plant,,Lands,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
26,4,Urza's Tower,,Lands,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
27,2,Wastes,,Lands,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
29,1,Basilisk Collar,,Sideboard,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
30,2,Surgical Extraction,,Sideboard,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
31,2,Ratchet Bomb,,Sideboard,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
32,1,Spatial Contortion,,Sideboard,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
33,2,Spellskite,,Sideboard,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
34,2,Warping Wail,,Sideboard,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
35,1,Crucible of Worlds,,Sideboard,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
36,2,Faerie Macabre,,Sideboard,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
37,1,Batterskull,,Sideboard,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
38,1,All Is Dust,,Sideboard,5,0,Eldrazi Tron,itpaystogame,403 tix,$ 869,589226,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
1,4,Walking Ballista,,Creatures,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
2,4,Matter Reshaper,,Creatures,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
3,4,Thought-Knot Seer,,Creatures,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
4,4,Reality Smasher,,Creatures,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
5,3,Endbringer,,Creatures,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
7,2,Karn Liberated,,Planeswalkers,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
9,3,Dismember,,Spells,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
10,2,All Is Dust,,Spells,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
12,2,Basilisk Collar,,Artifacts,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
13,4,Expedition Map,,Artifacts,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
14,4,Mind Stone,,Artifacts,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
16,4,Eldrazi Temple,,Lands,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
17,4,Ghost Quarter,,Lands,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
18,1,Sanctum of Ugin,,Lands,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
19,1,Sea Gate Wreckage,,Lands,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
20,4,Urza's Mine,,Lands,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
21,4,Urza's Power Plant,,Lands,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
22,4,Urza's Tower,,Lands,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
23,2,Wastes,,Lands,5,0,Eldrazi Tron,mwatts10,310 tix,$ 703,589233,2017-03-08,2017 TCGplayer States - IL,modern,2017-tcgplayer-states---il,2017-tcgplayer-states---il-2017-03-08
