,number,card,card_type,type,W,L,Deck,Pilot,Online Price,Paper Price,deck_id,Date,Name,Format,url_name,url_formated
11,4,Chromatic Star,,Artifacts,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
12,4,Expedition Map,,Artifacts,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
13,4,Relic of Progenitus,,Artifacts,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
14,3,Oblivion Stone,,Artifacts,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
15,1,Mindslaver,,Artifacts,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
17,1,Eye of Ugin,,Lands,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
18,2,Forest,,Lands,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
19,2,Ghost Quarter,,Lands,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
20,4,Grove of the Burnwillows,,Lands,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
21,1,Overgrown Tomb,,Lands,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
22,4,Urza's Mine,,Lands,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
23,4,Urza's Power Plant,,Lands,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
24,4,Urza's Tower,,Lands,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
26,3,Nature's Claim,,Sideboard,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
27,1,Ancient Grudge,,Sideboard,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
28,2,Combust,,Sideboard,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
29,1,Spellskite,,Sideboard,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
30,2,Torpor Orb,,Sideboard,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
31,2,Dismember,,Sideboard,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
32,2,Stone Rain,,Sideboard,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
33,1,Wurmcoil Engine,,Sideboard,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
34,1,"Emrakul, the Aeons Torn",,Sideboard,5,0,RG Tron,EugeneB,251 tix,$ 723,217525,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
1,4,Delver of Secrets,,Creatures,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
2,1,Grim Lavamancer,,Creatures,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
3,4,Snapcaster Mage,,Creatures,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
4,4,Young Pyromancer,,Creatures,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
5,2,Vendilion Clique,,Creatures,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
7,4,Gitaxian Probe,,Spells,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
8,4,Lightning Bolt,,Spells,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
9,2,Pillar of Flame,,Spells,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
10,4,Serum Visions,,Spells,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
11,2,Spell Pierce,,Spells,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
12,2,Spell Snare,,Spells,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
13,3,Vapor Snag,,Spells,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
14,4,Remand,,Spells,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
16,6,Island,,Lands,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
17,4,Misty Rainforest,,Lands,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
18,1,Mountain,,Lands,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
19,2,Mutavault,,Lands,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
20,4,Scalding Tarn,,Lands,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
21,3,Steam Vents,,Lands,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
23,1,Grim Lavamancer,,Sideboard,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
24,2,Magma Spray,,Sideboard,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
25,1,Spell Pierce,,Sideboard,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
26,2,Negate,,Sideboard,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
27,2,Blood Moon,,Sideboard,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
28,1,Hibernation,,Sideboard,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
29,3,Threads of Disloyalty,,Sideboard,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
30,1,Vendilion Clique,,Sideboard,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
31,2,Shatterstorm,,Sideboard,5,0,RUG Delver,kozel,282 tix,"$ 1,064",217523,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
1,2,Grim Lavamancer,,Creatures,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
2,4,Snapcaster Mage,,Creatures,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
3,2,Deceiver Exarch,,Creatures,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
4,4,Pestermite,,Creatures,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
5,2,Vendilion Clique,,Creatures,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
7,2,Dispel,,Spells,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
8,4,Lightning Bolt,,Spells,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
9,4,Serum Visions,,Spells,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
10,3,Izzet Charm,,Spells,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
11,3,Remand,,Spells,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
12,2,Electrolyze,,Spells,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
13,2,Cryptic Command,,Spells,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
15,3,Splinter Twin,,Enchantments,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
17,1,Breeding Pool,,Lands,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
18,1,Desolate Lighthouse,,Lands,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
19,3,Island,,Lands,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
20,4,Misty Rainforest,,Lands,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
21,1,Mountain,,Lands,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
22,4,Scalding Tarn,,Lands,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
23,3,Steam Vents,,Lands,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
24,4,Sulfur Falls,,Lands,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
25,2,Tectonic Edge,,Lands,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
27,1,Engineered Explosives,,Sideboard,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
28,2,Relic of Progenitus,,Sideboard,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
29,2,Ancient Grudge,,Sideboard,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
30,2,Spellskite,,Sideboard,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
31,2,Anger of the Gods,,Sideboard,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
32,1,Dismember,,Sideboard,5,0,Splinter Twin,_Raiden,320 tix,"$ 1,198",217520,2014-01-18,Modern Premier #6622190,modern,modern-premier-6622190,modern-premier-6622190-2014-01-18
