,number,card,card_type,type,W,L,Deck,Pilot,Online Price,Paper Price,deck_id,Date,Name,Format,url_name,url_formated
18,4,Celestial Colonnade,,Lands,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
19,4,Ghost Quarter,,Lands,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
20,2,Glacial Fortress,,Lands,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
21,2,Hallowed Fountain,,Lands,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
22,3,Island,,Lands,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
23,2,Plains,,Lands,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
24,2,Scalding Tarn,,Lands,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
25,4,Seachrome Coast,,Lands,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
27,2,Grafdigger's Cage,,Sideboard,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
28,1,Disenchant,,Sideboard,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
29,1,Rest in Peace,,Sideboard,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
30,2,Stony Silence,,Sideboard,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
31,2,Aven Mindcensor,,Sideboard,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
32,3,Geist of Saint Traft,,Sideboard,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
33,1,Ghostly Prison,,Sideboard,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
34,2,Baneslayer Angel,,Sideboard,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
35,1,Hallowed Burial,,Sideboard,4,0,Azorius Midrange,chaba_lol,299 tix,"$ 1,041",230889,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
1,4,Phyrexian Crusader,,Creatures,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
2,3,Phyrexian Vatmother,,Creatures,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
4,4,Disfigure,,Spells,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
5,4,Funeral Charm,,Spells,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
6,4,Inquisition of Kozilek,,Spells,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
7,4,Raven's Crime,,Spells,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
8,2,Abrupt Decay,,Spells,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
9,1,Devour Flesh,,Spells,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
10,1,Doom Blade,,Spells,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
11,1,Go for the Throat,,Spells,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
12,3,Night's Whisper,,Spells,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
13,1,Victim of Night,,Spells,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
14,3,Wrench Mind,,Spells,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
16,1,Isochron Scepter,,Artifacts,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
17,2,Runechanter's Pike,,Artifacts,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
19,4,Inkmoth Nexus,,Lands,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
20,4,Marsh Flats,,Lands,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
21,2,Overgrown Tomb,,Lands,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
22,8,Swamp,,Lands,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
23,1,"Urborg, Tomb of Yawgmoth",,Lands,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
24,3,Verdant Catacombs,,Lands,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
26,1,Deathmark,,Sideboard,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
27,3,Duress,,Sideboard,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
28,2,Pithing Needle,,Sideboard,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
29,3,Golgari Charm,,Sideboard,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
30,2,Sudden Death,,Sideboard,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
31,4,Leyline of the Void,,Sideboard,4,0,Black Infect,Rawksus,161 tix,$ 629,230891,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
1,2,Augur of Bolas,,Creatures,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
2,3,Snapcaster Mage,,Creatures,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
3,3,Restoration Angel,,Creatures,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
5,4,Lightning Bolt,,Spells,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
6,2,Path to Exile,,Spells,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
7,3,Spell Snare,,Spells,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
8,3,Lightning Helix,,Spells,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
9,3,Mana Leak,,Spells,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
10,1,Shadow of Doubt,,Spells,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
11,4,Electrolyze,,Spells,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
12,2,Sphinx's Revelation,,Spells,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
13,4,Cryptic Command,,Spells,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
15,3,Arid Mesa,,Lands,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
16,4,Celestial Colonnade,,Lands,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
17,2,Hallowed Fountain,,Lands,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
18,3,Island,,Lands,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
19,1,Plains,,Lands,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
20,1,Sacred Foundry,,Lands,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
21,3,Scalding Tarn,,Lands,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
22,2,Steam Vents,,Lands,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
23,4,Sulfur Falls,,Lands,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
24,3,Tectonic Edge,,Lands,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
26,1,Dispel,,Sideboard,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
27,1,Grafdigger's Cage,,Sideboard,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
28,1,Relic of Progenitus,,Sideboard,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
29,2,Celestial Purge,,Sideboard,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
30,2,Stony Silence,,Sideboard,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
31,2,Anger of the Gods,,Sideboard,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
32,1,Counterflux,,Sideboard,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
33,3,Molten Rain,,Sideboard,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
34,1,Threads of Disloyalty,,Sideboard,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
35,1,Wear // Tear,,Sideboard,4,0,UWR Control,chepa,276 tix,"$ 1,105",230888,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
1,4,Snapcaster Mage,,Creatures,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
2,1,Vendilion Clique,,Creatures,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
4,2,Ajani Vengeant,,Planeswalkers,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
6,4,Lightning Bolt,,Spells,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
7,4,Path to Exile,,Spells,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
8,1,Spell Snare,,Spells,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
9,4,Lightning Helix,,Spells,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
10,3,Mana Leak,,Spells,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
11,2,Remand,,Spells,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
12,1,Anger of the Gods,,Spells,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
13,3,Electrolyze,,Spells,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
14,2,Sphinx's Revelation,,Spells,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
15,3,Cryptic Command,,Spells,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
17,4,Arid Mesa,,Lands,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
18,4,Celestial Colonnade,,Lands,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
19,2,Hallowed Fountain,,Lands,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
20,2,Island,,Lands,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
21,1,Mountain,,Lands,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
22,1,Plains,,Lands,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
23,1,Sacred Foundry,,Lands,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
24,4,Scalding Tarn,,Lands,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
25,2,Steam Vents,,Lands,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
26,2,Sulfur Falls,,Lands,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
27,3,Tectonic Edge,,Lands,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
29,1,Relic of Progenitus,,Sideboard,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
30,2,Combust,,Sideboard,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
31,2,Stony Silence,,Sideboard,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
32,1,Anger of the Gods,,Sideboard,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
33,2,Counterflux,,Sideboard,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
34,1,Izzet Staticaster,,Sideboard,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
35,2,Rule of Law,,Sideboard,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
36,1,Threads of Disloyalty,,Sideboard,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
37,1,Timely Reinforcements,,Sideboard,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
38,1,Batterskull,,Sideboard,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
39,1,Wear // Tear,,Sideboard,4,0,UWR Control,Princesso,319 tix,"$ 1,310",230890,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
1,2,Memnite,,Creatures,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
2,4,Ornithopter,,Creatures,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
3,4,Signal Pest,,Creatures,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
4,4,Arcbound Ravager,,Creatures,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
5,3,Steel Overseer,,Creatures,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
6,4,Vault Skirge,,Creatures,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
7,3,Etched Champion,,Creatures,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
9,4,Galvanic Blast,,Spells,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
10,4,Thoughtcast,,Spells,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
12,4,Mox Opal,,Artifacts,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
13,4,Springleaf Drum,,Artifacts,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
14,4,Cranial Plating,,Artifacts,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
16,4,Blinkmoth Nexus,,Lands,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
17,4,Darksteel Citadel,,Lands,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
18,3,Glimmervoid,,Lands,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
19,4,Inkmoth Nexus,,Lands,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
20,1,Island,,Lands,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
22,1,Grafdigger's Cage,,Sideboard,3,1,Affinity,SamoJamo,367 tix,$ 861,230895,2014-04-21,Modern Daily #7008983,modern,modern-daily-7008983,modern-daily-7008983-2014-04-21
