,number,card,card_type,type,W,L,Deck,Pilot,Online Price,Paper Price,deck_id,Date,Name,Format,url_name,url_formated
21,2,Halimar Depths,,Lands,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
22,2,Hallowed Fountain,,Lands,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
23,3,Island,,Lands,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
24,3,Marsh Flats,,Lands,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
25,1,Plains,,Lands,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
26,1,Seachrome Coast,,Lands,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
27,2,Swamp,,Lands,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
28,1,Watery Grave,,Lands,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
30,3,Gigadrowse,,Sideboard,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
31,1,Path to Exile,,Sideboard,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
32,1,Silence,,Sideboard,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
33,1,Disenchant,,Sideboard,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
34,1,Echoing Truth,,Sideboard,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
35,1,Manamorphose,,Sideboard,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
36,1,Spellskite,,Sideboard,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
37,1,Dismember,,Sideboard,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
38,1,Infest,,Sideboard,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
39,1,Laboratory Maniac,,Sideboard,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
40,1,Day of Judgment,,Sideboard,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
41,1,Mystical Teachings,,Sideboard,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
42,1,Wear // Tear,,Sideboard,4,0,Ad Nauseam,duhaimination,101 tix,$ 506,227310,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
1,3,"Azusa, Lost but Seeking",,Creatures,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
2,4,Primeval Titan,,Creatures,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
4,2,Pact of Negation,,Spells,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
5,1,Slaughter Pact,,Spells,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
6,4,Summoner's Pact,,Spells,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
7,4,Ancient Stirrings,,Spells,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
8,4,Gitaxian Probe,,Spells,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
9,4,Serum Visions,,Spells,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
10,4,Summer Bloom,,Spells,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
12,4,Amulet of Vigor,,Artifacts,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
14,3,Hive Mind,,Enchantments,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
16,1,Boros Garrison,,Lands,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
17,1,Cavern of Souls,,Lands,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
18,1,Forest,,Lands,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
19,3,Gemstone Mine,,Lands,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
20,1,Golgari Rot Farm,,Lands,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
21,2,Gruul Turf,,Lands,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
22,4,Simic Growth Chamber,,Lands,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
23,1,Slayers' Stronghold,,Lands,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
24,1,"Sunhome, Fortress of the Legion",,Lands,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
25,1,Temple of Mystery,,Lands,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
26,3,Tendo Ice Bridge,,Lands,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
27,3,Tolaria West,,Lands,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
28,1,Vesuva,,Lands,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
30,2,Ghost Quarter,,Sideboard,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
31,2,Pyroclasm,,Sideboard,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
32,3,Seal of Primordium,,Sideboard,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
33,4,Leyline of Sanctity,,Sideboard,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
34,4,Leyline of the Void,,Sideboard,4,0,Amulet Bloom,Jonathan L Melamed,218 tix,$ 690,227304,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
1,1,Figure of Destiny,,Creatures,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
2,1,Heap Doll,,Creatures,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
3,4,Martyr of Sands,,Creatures,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
4,4,Serra Ascendant,,Creatures,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
5,1,Student of Warfare,,Creatures,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
6,1,Weathered Wayfarer,,Creatures,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
7,4,Squadron Hawk,,Creatures,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
8,4,Ranger of Eos,,Creatures,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
10,4,Path to Exile,,Spells,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
11,3,Proclamation of Rebirth,,Spells,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
12,3,Wrath of God,,Spells,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
14,4,Ghostly Prison,,Enchantments,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
15,2,Oblivion Ring,,Enchantments,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
17,1,Bojuka Bog,,Lands,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
18,1,Cavern of Souls,,Lands,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
19,2,"Emeria, the Sky Ruin",,Lands,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
20,4,Flagstones of Trokair,,Lands,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
21,4,Ghost Quarter,,Lands,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
22,2,Mistveil Plains,,Lands,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
23,10,Plains,,Lands,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
25,3,Tormod's Crypt,,Sideboard,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
26,1,Stony Silence,,Sideboard,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
27,4,Suppression Field,,Sideboard,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
28,2,Oblivion Ring,,Sideboard,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
29,4,Leyline of Sanctity,,Sideboard,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
30,1,Fracturing Gust,,Sideboard,4,0,Martyr Proc,IzzyMorgan,117 tix,$ 519,227306,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
1,4,Birds of Paradise,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
2,3,Noble Hierarch,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
3,1,Viscera Seer,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
4,1,"Melira, Sylvok Outcast",,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
5,1,Qasali Pridemage,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
6,1,Scavenging Ooze,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
7,1,Spellskite,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
8,2,Voice of Resurgence,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
9,1,Wall of Roots,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
10,1,Eternal Witness,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
11,4,Kitchen Finks,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
12,1,Orzhov Pontiff,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
13,1,Spike Feeder,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
14,1,"Linvala, Keeper of Silence",,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
15,1,Murderous Redcap,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
16,1,Ranger of Eos,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
17,1,Archangel of Thune,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
18,1,Reveillark,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
19,1,Shriekmaw,,Creatures,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
21,2,Abrupt Decay,,Spells,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
22,3,Chord of Calling,,Spells,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
24,4,Birthing Pod,,Artifacts,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
26,3,Forest,,Lands,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
27,3,Gavony Township,,Lands,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
28,1,Godless Shrine,,Lands,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
29,4,Misty Rainforest,,Lands,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
30,2,Overgrown Tomb,,Lands,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
31,3,Razorverge Thicket,,Lands,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
32,1,Swamp,,Lands,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
33,1,Temple Garden,,Lands,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
34,4,Verdant Catacombs,,Lands,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
35,1,Woodland Cemetery,,Lands,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
37,1,Slaughter Pact,,Sideboard,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
38,1,Burrenton Forge-Tender,,Sideboard,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
39,2,Path to Exile,,Sideboard,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
40,4,Thoughtseize,,Sideboard,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
41,1,Ethersworn Canonist,,Sideboard,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
42,1,"Kataki, War's Wage",,Sideboard,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
43,1,Harmonic Sliver,,Sideboard,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
44,1,Sin Collector,,Sideboard,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
45,1,Entomber Exarch,,Sideboard,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
46,2,"Thrun, the Last Troll",,Sideboard,4,0,Melira Pod,HippoxDragon,265 tix,$ 906,227308,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
1,4,Birds of Paradise,,Creatures,4,0,Melira Pod,MiguelP,244 tix,$ 850,227309,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
2,2,Noble Hierarch,,Creatures,4,0,Melira Pod,MiguelP,244 tix,$ 850,227309,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
3,1,Viscera Seer,,Creatures,4,0,Melira Pod,MiguelP,244 tix,$ 850,227309,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
4,1,Cartel Aristocrat,,Creatures,4,0,Melira Pod,MiguelP,244 tix,$ 850,227309,2014-04-02,Modern Daily #6923091,modern,modern-daily-6923091,modern-daily-6923091-2014-04-02
