,number,card,card_type,type,W,L,Deck,Pilot,Online Price,Paper Price,deck_id,Date,Name,Format,url_name,url_formated
8,2,Pale Recluse,,Creatures,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
9,2,Twisted Abomination,,Creatures,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
10,2,Jungle Weaver,,Creatures,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
12,3,Living End,,Spells,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
13,3,Beast Within,,Spells,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
14,3,Demonic Dread,,Spells,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
15,4,Violent Outburst,,Spells,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
17,3,Blackcleave Cliffs,,Lands,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
18,2,Blood Crypt,,Lands,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
19,4,Copperline Gorge,,Lands,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
20,1,Forest,,Lands,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
21,2,Overgrown Tomb,,Lands,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
22,1,Stomping Ground,,Lands,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
23,1,Swamp,,Lands,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
24,4,Verdant Catacombs,,Lands,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
26,1,Anger of the Gods,,Sideboard,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
27,3,Damping Matrix,,Sideboard,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
28,2,Dismember,,Sideboard,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
29,2,Faerie Macabre,,Sideboard,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
30,1,Sudden Death,,Sideboard,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
31,2,Ricochet Trap,,Sideboard,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
32,4,Ingot Chewer,,Sideboard,5,1,Living End,Mairsil,172 tix,$ 737,222151,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
1,4,Goblin Electromancer,,Creatures,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
3,4,Gitaxian Probe,,Spells,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
4,4,Serum Visions,,Spells,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
5,4,Sleight of Hand,,Spells,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
6,3,Thought Scour,,Spells,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
7,3,Desperate Ravings,,Spells,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
8,4,Desperate Ritual,,Spells,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
9,3,Grapeshot,,Spells,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
10,4,Manamorphose,,Spells,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
11,4,Pyretic Ritual,,Spells,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
12,3,Past in Flames,,Spells,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
14,4,Pyromancer Ascension,,Enchantments,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
16,1,Cascade Bluffs,,Lands,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
17,3,Island,,Lands,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
18,2,Misty Rainforest,,Lands,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
19,1,Mountain,,Lands,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
20,4,Scalding Tarn,,Lands,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
21,3,Shivan Reef,,Lands,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
22,2,Steam Vents,,Lands,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
24,4,Lightning Bolt,,Sideboard,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
25,2,Defense Grid,,Sideboard,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
26,3,Echoing Truth,,Sideboard,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
27,3,Blood Moon,,Sideboard,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
28,1,Empty the Warrens,,Sideboard,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
29,2,Leyline of Sanctity,,Sideboard,5,1,UR Storm,..Master..,223 tix,$ 729,222154,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
1,4,Simian Spirit Guide,,Creatures,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
3,3,Pact of Negation,,Spells,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
4,1,Slaughter Pact,,Spells,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
5,4,Angel's Grace,,Spells,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
6,4,Serum Visions,,Spells,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
7,3,Sleight of Hand,,Spells,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
8,2,Peer Through Depths,,Spells,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
9,1,Lightning Storm,,Spells,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
10,1,Mystical Teachings,,Spells,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
11,4,Ad Nauseam,,Spells,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
13,4,Lotus Bloom,,Artifacts,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
14,1,Conjurer's Bauble,,Artifacts,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
15,4,Pentad Prism,,Artifacts,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
17,3,Phyrexian Unlife,,Enchantments,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
19,1,Darkslick Shores,,Lands,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
20,1,Gemstone Caverns,,Lands,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
21,2,Gemstone Mine,,Lands,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
22,1,Hallowed Fountain,,Lands,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
23,2,Island,,Lands,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
24,2,Marsh Flats,,Lands,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
25,1,Plains,,Lands,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
26,2,Scalding Tarn,,Lands,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
27,1,Seachrome Coast,,Lands,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
28,2,Swamp,,Lands,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
29,2,Temple of Deceit,,Lands,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
30,2,Temple of Enlightenment,,Lands,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
31,2,Watery Grave,,Lands,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
33,1,Tolaria West,,Sideboard,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
34,1,Tormod's Crypt,,Sideboard,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
35,1,Gigadrowse,,Sideboard,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
36,2,Silence,,Sideboard,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
37,1,Echoing Truth,,Sideboard,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
38,3,Hurkyl's Recall,,Sideboard,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
39,1,Drown in Sorrow,,Sideboard,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
40,3,Leyline of Sanctity,,Sideboard,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
41,1,Patrician's Scorn,,Sideboard,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
42,1,"Teferi, Mage of Zhalfir",,Sideboard,4,2,Ad Nauseam,MichaelBonde,177 tix,$ 692,222152,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
1,2,Memnite,,Creatures,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
2,4,Ornithopter,,Creatures,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
3,4,Signal Pest,,Creatures,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
4,4,Arcbound Ravager,,Creatures,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
5,4,Steel Overseer,,Creatures,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
6,4,Vault Skirge,,Creatures,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
7,1,Etched Champion,,Creatures,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
8,3,Master of Etherium,,Creatures,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
10,2,Galvanic Blast,,Spells,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
11,2,Thoughtcast,,Spells,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
13,4,Mox Opal,,Artifacts,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
14,2,Welding Jar,,Artifacts,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
15,3,Springleaf Drum,,Artifacts,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
16,4,Cranial Plating,,Artifacts,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
18,4,Blinkmoth Nexus,,Lands,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
19,3,Darksteel Citadel,,Lands,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
20,4,Glimmervoid,,Lands,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
21,4,Inkmoth Nexus,,Lands,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
22,1,Island,,Lands,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
23,1,Shivan Reef,,Lands,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
25,2,Grafdigger's Cage,,Sideboard,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
26,2,Gut Shot,,Sideboard,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
27,2,Thoughtseize,,Sideboard,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
28,1,Ancient Grudge,,Sideboard,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
29,2,Spellskite,,Sideboard,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
30,2,Whipflare,,Sideboard,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
31,2,Choke,,Sideboard,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
32,1,Etched Champion,,Sideboard,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
33,1,Wear // Tear,,Sideboard,4,2,Affinity,xMiMx,382 tix,$ 934,222150,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
1,3,"Azusa, Lost but Seeking",,Creatures,4,2,Amulet Bloom,jimmax30,270 tix,$ 730,222156,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
2,4,Primeval Titan,,Creatures,4,2,Amulet Bloom,jimmax30,270 tix,$ 730,222156,2014-02-23,Modern Premier #6767335,modern,modern-premier-6767335,modern-premier-6767335-2014-02-23
