,number,card,card_type,type,W,L,Deck,Pilot,Online Price,Paper Price,deck_id,Date,Name,Format,url_name,url_formated
38,1,Rakdos Charm,,Sideboard,6,0,Jund,OompaLoompa,667 tix,"$ 2,215",235439,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
39,1,Anger of the Gods,,Sideboard,6,0,Jund,OompaLoompa,667 tix,"$ 2,215",235439,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
40,3,Fulminator Mage,,Sideboard,6,0,Jund,OompaLoompa,667 tix,"$ 2,215",235439,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
41,1,Liliana of the Veil,,Sideboard,6,0,Jund,OompaLoompa,667 tix,"$ 2,215",235439,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
42,1,Shatterstorm,,Sideboard,6,0,Jund,OompaLoompa,667 tix,"$ 2,215",235439,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
43,1,"Thrun, the Last Troll",,Sideboard,6,0,Jund,OompaLoompa,667 tix,"$ 2,215",235439,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
44,1,Batterskull,,Sideboard,6,0,Jund,OompaLoompa,667 tix,"$ 2,215",235439,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
1,4,Dark Confidant,,Creatures,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
2,3,Scavenging Ooze,,Creatures,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
3,4,Tarmogoyf,,Creatures,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
4,3,Courser of Kruphix,,Creatures,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
5,1,Kitchen Finks,,Creatures,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
6,1,Obstinate Baloth,,Creatures,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
8,3,Liliana of the Veil,,Planeswalkers,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
10,2,Slaughter Pact,,Spells,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
11,4,Inquisition of Kozilek,,Spells,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
12,3,Thoughtseize,,Spells,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
13,4,Abrupt Decay,,Spells,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
14,2,Dismember,,Spells,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
15,1,Maelstrom Pulse,,Spells,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
16,1,Putrefy,,Spells,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
18,1,Forest,,Lands,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
19,2,Marsh Flats,,Lands,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
20,3,Overgrown Tomb,,Lands,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
21,2,Swamp,,Lands,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
22,4,Tectonic Edge,,Lands,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
23,4,Treetop Village,,Lands,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
24,2,Twilight Mire,,Lands,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
25,1,"Urborg, Tomb of Yawgmoth",,Lands,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
26,4,Verdant Catacombs,,Lands,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
27,1,Woodland Cemetery,,Lands,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
29,2,Grafdigger's Cage,,Sideboard,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
30,2,Nature's Claim,,Sideboard,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
31,2,Devour Flesh,,Sideboard,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
32,2,Drown in Sorrow,,Sideboard,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
33,3,Fulminator Mage,,Sideboard,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
34,3,Creeping Corrosion,,Sideboard,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
35,1,"Thrun, the Last Troll",,Sideboard,5,1,Jund,Schmirglie,512 tix,"$ 1,700",235435,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
1,4,Dark Confidant,,Creatures,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
2,4,Scavenging Ooze,,Creatures,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
3,4,Tarmogoyf,,Creatures,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
4,3,Courser of Kruphix,,Creatures,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
5,1,Eternal Witness,,Creatures,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
6,1,"Thrun, the Last Troll",,Creatures,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
8,3,Liliana of the Veil,,Planeswalkers,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
10,2,Slaughter Pact,,Spells,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
11,4,Inquisition of Kozilek,,Spells,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
12,4,Thoughtseize,,Spells,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
13,4,Abrupt Decay,,Spells,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
14,1,Dismember,,Spells,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
15,1,Maelstrom Pulse,,Spells,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
17,1,Forest,,Lands,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
18,2,Marsh Flats,,Lands,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
19,1,Misty Rainforest,,Lands,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
20,3,Overgrown Tomb,,Lands,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
21,2,Swamp,,Lands,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
22,4,Tectonic Edge,,Lands,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
23,4,Treetop Village,,Lands,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
24,2,Twilight Mire,,Lands,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
25,1,"Urborg, Tomb of Yawgmoth",,Lands,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
26,4,Verdant Catacombs,,Lands,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
28,2,Darkblast,,Sideboard,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
29,2,Grafdigger's Cage,,Sideboard,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
30,1,Devour Flesh,,Sideboard,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
31,2,Choke,,Sideboard,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
32,2,Drown in Sorrow,,Sideboard,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
33,3,Fulminator Mage,,Sideboard,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
34,2,Creeping Corrosion,,Sideboard,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
35,1,Obstinate Baloth,,Sideboard,5,1,Jund,tvoid,534 tix,"$ 1,760",235437,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
1,3,Treasure Mage,,Creatures,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
2,3,Solemn Simulacrum,,Creatures,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
3,1,Wurmcoil Engine,,Creatures,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
4,1,Platinum Angel,,Creatures,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
5,1,Sundering Titan,,Creatures,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
7,4,Condescend,,Spells,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
8,3,Repeal,,Spells,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
9,1,Spell Burst,,Spells,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
10,1,Cyclonic Rift,,Spells,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
11,4,Remand,,Spells,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
12,4,Thirst for Knowledge,,Spells,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
14,4,Expedition Map,,Artifacts,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
15,4,Talisman of Dominance,,Artifacts,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
16,1,Oblivion Stone,,Artifacts,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
17,2,Mindslaver,,Artifacts,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
19,1,Academy Ruins,,Lands,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
20,8,Island,,Lands,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
21,1,"Oboro, Palace in the Clouds",,Lands,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
22,1,Tectonic Edge,,Lands,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
23,4,Urza's Mine,,Lands,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
24,4,Urza's Power Plant,,Lands,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
25,4,Urza's Tower,,Lands,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
27,1,Repeal,,Sideboard,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
28,2,Spell Pierce,,Sideboard,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
29,2,Snapcaster Mage,,Sideboard,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
30,3,Squelch,,Sideboard,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
31,1,Bottle Gnomes,,Sideboard,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
32,3,Dismember,,Sideboard,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
33,2,Aetherize,,Sideboard,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
34,1,Wurmcoil Engine,,Sideboard,5,1,Mono U Tron,shoktroopa,80 tix,$ 362,235440,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
1,3,Memnite,,Creatures,4,2,Affinity,Tw33Ty,397 tix,$ 947,235442,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
2,4,Ornithopter,,Creatures,4,2,Affinity,Tw33Ty,397 tix,$ 947,235442,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
3,4,Signal Pest,,Creatures,4,2,Affinity,Tw33Ty,397 tix,$ 947,235442,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
4,4,Arcbound Ravager,,Creatures,4,2,Affinity,Tw33Ty,397 tix,$ 947,235442,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
5,3,Steel Overseer,,Creatures,4,2,Affinity,Tw33Ty,397 tix,$ 947,235442,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
6,4,Vault Skirge,,Creatures,4,2,Affinity,Tw33Ty,397 tix,$ 947,235442,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
7,2,Etched Champion,,Creatures,4,2,Affinity,Tw33Ty,397 tix,$ 947,235442,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
8,2,Master of Etherium,,Creatures,4,2,Affinity,Tw33Ty,397 tix,$ 947,235442,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
10,2,Galvanic Blast,,Spells,4,2,Affinity,Tw33Ty,397 tix,$ 947,235442,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
11,3,Thoughtcast,,Spells,4,2,Affinity,Tw33Ty,397 tix,$ 947,235442,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
13,4,Mox Opal,,Artifacts,4,2,Affinity,Tw33Ty,397 tix,$ 947,235442,5/31/14,Modern Premier #7143337,modern,modern-premier-7143337,modern-premier-7143337-2014-05-31
