,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Birds of Paradise,,398997,4,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
2,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Noble Hierarch,,398997,2,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
3,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Viscera Seer,,398997,3,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
4,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,"Anafenza, Kin-Tree Spirit",,398997,2,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
5,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,"Melira, Sylvok Outcast",,398997,2,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
6,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Qasali Pridemage,,398997,1,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
7,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Scavenging Ooze,,398997,1,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
8,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Spellskite,,398997,1,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
9,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Wall of Roots,,398997,2,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
10,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Eternal Witness,,398997,3,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
11,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Fiend Hunter,,398997,1,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
12,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Kitchen Finks,,398997,4,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
13,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,"Liliana, Heretical Healer",,398997,1,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
14,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Orzhov Pontiff,,398997,1,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
15,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Murderous Redcap,,398997,1,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
17,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Chord of Calling,,398997,4,Spells,modern-league-2016-04-10,modern-league-2016-04-10
18,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Collected Company,,398997,4,Spells,modern-league-2016-04-10,modern-league-2016-04-10
20,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Forest,,398997,3,Lands,modern-league-2016-04-10,modern-league-2016-04-10
21,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Gavony Township,,398997,3,Lands,modern-league-2016-04-10,modern-league-2016-04-10
22,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Godless Shrine,,398997,2,Lands,modern-league-2016-04-10,modern-league-2016-04-10
23,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Overgrown Tomb,,398997,3,Lands,modern-league-2016-04-10,modern-league-2016-04-10
24,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Plains,,398997,1,Lands,modern-league-2016-04-10,modern-league-2016-04-10
25,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Sunpetal Grove,,398997,2,Lands,modern-league-2016-04-10,modern-league-2016-04-10
26,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Swamp,,398997,1,Lands,modern-league-2016-04-10,modern-league-2016-04-10
27,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Temple Garden,,398997,2,Lands,modern-league-2016-04-10,modern-league-2016-04-10
28,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Verdant Catacombs,,398997,2,Lands,modern-league-2016-04-10,modern-league-2016-04-10
29,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Windswept Heath,,398997,4,Lands,modern-league-2016-04-10,modern-league-2016-04-10
31,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Burrenton Forge-Tender,,398997,1,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
32,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Path to Exile,,398997,2,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
33,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Kor Firewalker,,398997,1,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
34,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Scavenging Ooze,,398997,1,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
35,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Spellskite,,398997,1,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
36,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Stony Silence,,398997,2,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
37,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Eidolon of Rhetoric,,398997,2,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
38,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Loxodon Smiter,,398997,2,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
39,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Reclamation Sage,,398997,1,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
40,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Leyline of Sanctity,,398997,1,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
41,2016-04-10,Abzan Company,modern,0,Modern League 2016-04-10,236 tix,$ 776,Robbie15,,5,Reveillark,,398997,1,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
1,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Memnite,,398999,3,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
2,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Ornithopter,,398999,4,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
3,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Signal Pest,,398999,4,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
4,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Arcbound Ravager,,398999,4,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
5,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Steel Overseer,,398999,3,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
6,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Vault Skirge,,398999,4,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
7,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Etched Champion,,398999,2,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
8,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Master of Etherium,,398999,3,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
10,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Galvanic Blast,,398999,4,Spells,modern-league-2016-04-10,modern-league-2016-04-10
12,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Mox Opal,,398999,4,Artifacts,modern-league-2016-04-10,modern-league-2016-04-10
13,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Springleaf Drum,,398999,4,Artifacts,modern-league-2016-04-10,modern-league-2016-04-10
14,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Cranial Plating,,398999,4,Artifacts,modern-league-2016-04-10,modern-league-2016-04-10
16,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Blinkmoth Nexus,,398999,4,Lands,modern-league-2016-04-10,modern-league-2016-04-10
17,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Darksteel Citadel,,398999,4,Lands,modern-league-2016-04-10,modern-league-2016-04-10
18,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Glimmervoid,,398999,4,Lands,modern-league-2016-04-10,modern-league-2016-04-10
19,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Inkmoth Nexus,,398999,4,Lands,modern-league-2016-04-10,modern-league-2016-04-10
20,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Mountain,,398999,1,Lands,modern-league-2016-04-10,modern-league-2016-04-10
22,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Welding Jar,,398999,1,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
23,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Gut Shot,,398999,1,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
24,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Relic of Progenitus,,398999,1,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
25,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Stubborn Denial,,398999,2,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
26,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Thoughtseize,,398999,3,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
27,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Ancient Grudge,,398999,2,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
28,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Spellskite,,398999,2,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
29,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Whipflare,,398999,2,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
30,2016-04-10,Affinity,modern,0,Modern League 2016-04-10,383 tix,$ 939,GPJedi,,5,Etched Champion,,398999,1,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
1,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Kor Skyfisher,,398998,3,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
2,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Leonin Arbiter,,398998,3,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
3,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Phyrexian Revoker,,398998,3,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
4,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Serra Avenger,,398998,2,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
5,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Spellskite,,398998,2,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
6,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,"Thalia, Guardian of Thraben",,398998,3,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
7,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Eldrazi Displacer,,398998,2,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
8,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Fiend Hunter,,398998,1,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
9,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Flickerwisp,,398998,4,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
10,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Stonecloaker,,398998,2,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
11,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Wall of Resurgence,,398998,3,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
13,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Path to Exile,,398998,4,Spells,modern-league-2016-04-10,modern-league-2016-04-10
14,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Lingering Souls,,398998,2,Spells,modern-league-2016-04-10,modern-league-2016-04-10
16,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Aether Vial,,398998,4,Artifacts,modern-league-2016-04-10,modern-league-2016-04-10
18,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Blinkmoth Nexus,,398998,3,Lands,modern-league-2016-04-10,modern-league-2016-04-10
19,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Flagstones of Trokair,,398998,4,Lands,modern-league-2016-04-10,modern-league-2016-04-10
20,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Ghost Quarter,,398998,4,Lands,modern-league-2016-04-10,modern-league-2016-04-10
21,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Godless Shrine,,398998,2,Lands,modern-league-2016-04-10,modern-league-2016-04-10
22,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Plains,,398998,5,Lands,modern-league-2016-04-10,modern-league-2016-04-10
23,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Tectonic Edge,,398998,4,Lands,modern-league-2016-04-10,modern-league-2016-04-10
25,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Burrenton Forge-Tender,,398998,2,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
26,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Pithing Needle,,398998,3,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
27,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Relic of Progenitus,,398998,2,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
28,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Sunlance,,398998,3,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
29,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Mortarpod,,398998,2,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
30,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Ghostly Prison,,398998,2,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
31,2016-04-10,Death and Taxes,modern,0,Modern League 2016-04-10,87 tix,$ 417,deathandcatmix,,5,Worship,,398998,1,Sideboard,modern-league-2016-04-10,modern-league-2016-04-10
1,2016-04-10,Jeskai Ascendancy,modern,0,Modern League 2016-04-10,198 tix,$ 801,totalhate,,5,Birds of Paradise,,398991,4,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
2,2016-04-10,Jeskai Ascendancy,modern,0,Modern League 2016-04-10,198 tix,$ 801,totalhate,,5,Noble Hierarch,,398991,4,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
3,2016-04-10,Jeskai Ascendancy,modern,0,Modern League 2016-04-10,198 tix,$ 801,totalhate,,5,Sylvan Caryatid,,398991,4,Creatures,modern-league-2016-04-10,modern-league-2016-04-10
