,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
21,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Overgrown Tomb,,363216,1,Lands,modern-daily-9261477-2016-01-17,modern-daily-9261477
22,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Raging Ravine,,363216,4,Lands,modern-daily-9261477-2016-01-17,modern-daily-9261477
23,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Stomping Ground,,363216,1,Lands,modern-daily-9261477-2016-01-17,modern-daily-9261477
24,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Swamp,,363216,2,Lands,modern-daily-9261477-2016-01-17,modern-daily-9261477
25,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Twilight Mire,,363216,1,Lands,modern-daily-9261477-2016-01-17,modern-daily-9261477
26,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Verdant Catacombs,,363216,4,Lands,modern-daily-9261477-2016-01-17,modern-daily-9261477
27,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Wooded Foothills,,363216,2,Lands,modern-daily-9261477-2016-01-17,modern-daily-9261477
29,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Engineered Explosives,,363216,1,Sideboard,modern-daily-9261477-2016-01-17,modern-daily-9261477
30,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Ghost Quarter,,363216,1,Sideboard,modern-daily-9261477-2016-01-17,modern-daily-9261477
31,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Duress,,363216,1,Sideboard,modern-daily-9261477-2016-01-17,modern-daily-9261477
32,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Grim Lavamancer,,363216,1,Sideboard,modern-daily-9261477-2016-01-17,modern-daily-9261477
33,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Ancient Grudge,,363216,1,Sideboard,modern-daily-9261477-2016-01-17,modern-daily-9261477
34,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Golgari Charm,,363216,1,Sideboard,modern-daily-9261477-2016-01-17,modern-daily-9261477
35,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Fulminator Mage,,363216,3,Sideboard,modern-daily-9261477-2016-01-17,modern-daily-9261477
36,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Kitchen Finks,,363216,3,Sideboard,modern-daily-9261477-2016-01-17,modern-daily-9261477
37,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Painful Truths,,363216,1,Sideboard,modern-daily-9261477-2016-01-17,modern-daily-9261477
38,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Huntmaster of the Fells,,363216,1,Sideboard,modern-daily-9261477-2016-01-17,modern-daily-9261477
39,2016-01-17,Jund,modern,1,Modern Daily #9261477,683 tix,"$ 2,224",EronRelentless,,3,Shatterstorm,,363216,1,Sideboard,modern-daily-9261477-2016-01-17,modern-daily-9261477
1,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Birds of Paradise,,363218,4,Creatures,modern-daily-9261477-2016-01-17,modern-daily-9261477
2,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Elvish Visionary,,363218,3,Creatures,modern-daily-9261477-2016-01-17,modern-daily-9261477
3,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Spellskite,,363218,1,Creatures,modern-daily-9261477-2016-01-17,modern-daily-9261477
4,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Wall of Omens,,363218,3,Creatures,modern-daily-9261477-2016-01-17,modern-daily-9261477
5,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Wall of Roots,,363218,3,Creatures,modern-daily-9261477-2016-01-17,modern-daily-9261477
6,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Eternal Witness,,363218,3,Creatures,modern-daily-9261477-2016-01-17,modern-daily-9261477
7,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Fulminator Mage,,363218,1,Creatures,modern-daily-9261477-2016-01-17,modern-daily-9261477
8,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Orzhov Pontiff,,363218,1,Creatures,modern-daily-9261477-2016-01-17,modern-daily-9261477
9,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Reclamation Sage,,363218,1,Creatures,modern-daily-9261477-2016-01-17,modern-daily-9261477
10,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Pia and Kiran Nalaar,,363218,1,Creatures,modern-daily-9261477-2016-01-17,modern-daily-9261477
11,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Restoration Angel,,363218,3,Creatures,modern-daily-9261477-2016-01-17,modern-daily-9261477
12,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Stonehorn Dignitary,,363218,1,Creatures,modern-daily-9261477-2016-01-17,modern-daily-9261477
13,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,"Trostani, Selesnya's Voice",,363218,1,Creatures,modern-daily-9261477-2016-01-17,modern-daily-9261477
14,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,"Kiki-Jiki, Mirror Breaker",,363218,1,Creatures,modern-daily-9261477-2016-01-17,modern-daily-9261477
15,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Reveillark,,363218,1,Creatures,modern-daily-9261477-2016-01-17,modern-daily-9261477
17,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Path to Exile,,363218,3,Spells,modern-daily-9261477-2016-01-17,modern-daily-9261477
18,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Chord of Calling,,363218,4,Spells,modern-daily-9261477-2016-01-17,modern-daily-9261477
19,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Ghostway,,363218,3,Spells,modern-daily-9261477-2016-01-17,modern-daily-9261477
21,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Fire-Lit Thicket,,363218,1,Lands,modern-daily-9261477-2016-01-17,modern-daily-9261477
22,2016-01-17,Kiki Chord,modern,1,Modern Daily #9261477,279 tix,$ 752,lSoLlAKirA,,3,Forest,,363218,2,Lands,modern-daily-9261477-2016-01-17,modern-daily-9261477
