,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Snapcaster Mage,,424683,3,Creatures,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
2,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Vendilion Clique,,424683,1,Creatures,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
3,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,"Emrakul, the Aeons Torn",,424683,1,Creatures,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
5,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,"Nahiri, the Harbinger",,424683,4,Planeswalkers,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
7,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Lightning Bolt,,424683,4,Spells,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
8,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Path to Exile,,424683,4,Spells,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
9,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Spell Snare,,424683,2,Spells,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
10,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Deflecting Palm,,424683,1,Spells,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
11,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Lightning Helix,,424683,3,Spells,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
12,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Mana Leak,,424683,2,Spells,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
13,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Remand,,424683,3,Spells,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
14,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Think Twice,,424683,3,Spells,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
15,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Anger of the Gods,,424683,2,Spells,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
16,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Electrolyze,,424683,1,Spells,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
17,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Cryptic Command,,424683,2,Spells,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
19,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Isochron Scepter,,424683,1,Artifacts,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
21,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Arid Mesa,,424683,2,Lands,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
22,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Celestial Colonnade,,424683,2,Lands,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
23,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Desolate Lighthouse,,424683,1,Lands,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
24,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Flooded Strand,,424683,4,Lands,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
25,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Hallowed Fountain,,424683,1,Lands,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
26,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Island,,424683,3,Lands,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
27,2016-05-21,Jeskai Control,modern,,SCG Modern IQ Wilbraham,314 tix,"$ 1,083",Matt Love,1st,,Mountain,,424683,1,Lands,scg-modern-iq-wilbraham-2016-05-21,scg-modern-iq-wilbraham
