,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2016-01-28,Naya Zoo,modern,0,Modern Daily #9312901,477 tix,"$ 1,368",hoveydw,,4,Noble Hierarch,,367521,4,Creatures,modern-daily-9312901-2016-01-28,modern-daily-9312901
2,2016-01-28,Naya Zoo,modern,0,Modern Daily #9312901,477 tix,"$ 1,368",hoveydw,,4,Wild Nacatl,,367521,4,Creatures,modern-daily-9312901-2016-01-28,modern-daily-9312901
3,2016-01-28,Naya Zoo,modern,0,Modern Daily #9312901,477 tix,"$ 1,368",hoveydw,,4,Qasali Pridemage,,367521,3,Creatures,modern-daily-9312901-2016-01-28,modern-daily-9312901
4,2016-01-28,Naya Zoo,modern,0,Modern Daily #9312901,477 tix,"$ 1,368",hoveydw,,4,Scavenging Ooze,,367521,3,Creatures,modern-daily-9312901-2016-01-28,modern-daily-9312901
5,2016-01-28,Naya Zoo,modern,0,Modern Daily #9312901,477 tix,"$ 1,368",hoveydw,,4,Tarmogoyf,,367521,4,Creatures,modern-daily-9312901-2016-01-28,modern-daily-9312901
6,2016-01-28,Naya Zoo,modern,0,Modern Daily #9312901,477 tix,"$ 1,368",hoveydw,,4,Knight of the Reliquary,,367521,4,Creatures,modern-daily-9312901-2016-01-28,modern-daily-9312901
7,2016-01-28,Naya Zoo,modern,0,Modern Daily #9312901,477 tix,"$ 1,368",hoveydw,,4,Loxodon Smiter,,367521,4,Creatures,modern-daily-9312901-2016-01-28,modern-daily-9312901
9,2016-01-28,Naya Zoo,modern,0,Modern Daily #9312901,477 tix,"$ 1,368",hoveydw,,4,Lightning Bolt,,367521,4,Spells,modern-daily-9312901-2016-01-28,modern-daily-9312901
10,2016-01-28,Naya Zoo,modern,0,Modern Daily #9312901,477 tix,"$ 1,368",hoveydw,,4,Path to Exile,,367521,4,Spells,modern-daily-9312901-2016-01-28,modern-daily-9312901
11,2016-01-28,Naya Zoo,modern,0,Modern Daily #9312901,477 tix,"$ 1,368",hoveydw,,4,Dromoka's Command,,367521,1,Spells,modern-daily-9312901-2016-01-28,modern-daily-9312901
