,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Glistener Elf,,379699,4,Creatures,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
2,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Noble Hierarch,,379699,4,Creatures,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
3,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Blighted Agent,,379699,4,Creatures,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
4,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Viridian Corrupter,,379699,1,Creatures,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
6,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Gitaxian Probe,,379699,4,Spells,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
7,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Groundswell,,379699,1,Spells,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
8,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Might of Old Krosa,,379699,4,Spells,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
9,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Mutagenic Growth,,379699,1,Spells,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
10,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Spell Pierce,,379699,2,Spells,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
11,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Twisted Image,,379699,2,Spells,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
12,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Vines of Vastwood,,379699,4,Spells,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
13,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Apostle's Blessing,,379699,2,Spells,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
14,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Dismember,,379699,1,Spells,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
15,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Become Immense,,379699,4,Spells,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
17,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Rancor,,379699,2,Enchantments,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
19,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Breeding Pool,,379699,3,Lands,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
20,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Forest,,379699,2,Lands,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
21,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Inkmoth Nexus,,379699,4,Lands,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
22,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Misty Rainforest,,379699,3,Lands,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
23,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Pendelhaven,,379699,2,Lands,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
24,2016-02-21,Infect,modern,,SCG Modern IQ Guatemala,256 tix,$ 974,Fernando Juarez,1st,,Verdant Catacombs,,379699,3,Lands,scg-modern-iq-guatemala-2016-02-21,scg-modern-iq-guatemala
