,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Simian Spirit Guide,,385630,4,Creatures,modern-league-2016-03-09,modern-league-2016-03-09
3,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Pact of Negation,,385630,3,Spells,modern-league-2016-03-09,modern-league-2016-03-09
4,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Angel's Grace,,385630,4,Spells,modern-league-2016-03-09,modern-league-2016-03-09
5,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Serum Visions,,385630,4,Spells,modern-league-2016-03-09,modern-league-2016-03-09
6,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Sleight of Hand,,385630,4,Spells,modern-league-2016-03-09,modern-league-2016-03-09
7,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Spoils of the Vault,,385630,3,Spells,modern-league-2016-03-09,modern-league-2016-03-09
8,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Lightning Storm,,385630,2,Spells,modern-league-2016-03-09,modern-league-2016-03-09
10,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Lotus Bloom,,385630,4,Artifacts,modern-league-2016-03-09,modern-league-2016-03-09
11,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Pentad Prism,,385630,4,Artifacts,modern-league-2016-03-09,modern-league-2016-03-09
13,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Phyrexian Unlife,,385630,3,Enchantments,modern-league-2016-03-09,modern-league-2016-03-09
15,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Ad nauseam,,385630,4,Others,modern-league-2016-03-09,modern-league-2016-03-09
17,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Darkslick Shores,,385630,4,Lands,modern-league-2016-03-09,modern-league-2016-03-09
18,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Dreadship Reef,,385630,2,Lands,modern-league-2016-03-09,modern-league-2016-03-09
19,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Gemstone Mine,,385630,4,Lands,modern-league-2016-03-09,modern-league-2016-03-09
20,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Plains,,385630,2,Lands,modern-league-2016-03-09,modern-league-2016-03-09
21,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Seachrome Coast,,385630,4,Lands,modern-league-2016-03-09,modern-league-2016-03-09
22,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Temple of Deceit,,385630,4,Lands,modern-league-2016-03-09,modern-league-2016-03-09
23,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Temple of Enlightenment,,385630,1,Lands,modern-league-2016-03-09,modern-league-2016-03-09
25,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,"Boseiju, Who Shelters All",,385630,1,Sideboard,modern-league-2016-03-09,modern-league-2016-03-09
26,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Pact of Negation,,385630,1,Sideboard,modern-league-2016-03-09,modern-league-2016-03-09
27,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Slaughter Pact,,385630,2,Sideboard,modern-league-2016-03-09,modern-league-2016-03-09
28,2016-03-09,Ad Nauseam,modern,0,Modern League 2016-03-09,134 tix,$ 524,eduardo_ossorio,,5,Duress,,385630,1,Sideboard,modern-league-2016-03-09,modern-league-2016-03-09
