,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2016-03-26,Naya Burn,modern,,SCG Modern Super IQ Cayce,231 tix,$ 664,David Yannarella,1st,,Goblin Guide,,393627,4,Creatures,scg-modern-super-iq-cayce-2016-03-26,scg-modern-super-iq-cayce
2,2016-03-26,Naya Burn,modern,,SCG Modern Super IQ Cayce,231 tix,$ 664,David Yannarella,1st,,Grim Lavamancer,,393627,2,Creatures,scg-modern-super-iq-cayce-2016-03-26,scg-modern-super-iq-cayce
3,2016-03-26,Naya Burn,modern,,SCG Modern Super IQ Cayce,231 tix,$ 664,David Yannarella,1st,,Monastery Swiftspear,,393627,4,Creatures,scg-modern-super-iq-cayce-2016-03-26,scg-modern-super-iq-cayce
4,2016-03-26,Naya Burn,modern,,SCG Modern Super IQ Cayce,231 tix,$ 664,David Yannarella,1st,,Eidolon of the Great Revel,,393627,4,Creatures,scg-modern-super-iq-cayce-2016-03-26,scg-modern-super-iq-cayce
6,2016-03-26,Naya Burn,modern,,SCG Modern Super IQ Cayce,231 tix,$ 664,David Yannarella,1st,,Lava Spike,,393627,4,Spells,scg-modern-super-iq-cayce-2016-03-26,scg-modern-super-iq-cayce
7,2016-03-26,Naya Burn,modern,,SCG Modern Super IQ Cayce,231 tix,$ 664,David Yannarella,1st,,Lightning Bolt,,393627,4,Spells,scg-modern-super-iq-cayce-2016-03-26,scg-modern-super-iq-cayce
8,2016-03-26,Naya Burn,modern,,SCG Modern Super IQ Cayce,231 tix,$ 664,David Yannarella,1st,,Atarka's Command,,393627,4,Spells,scg-modern-super-iq-cayce-2016-03-26,scg-modern-super-iq-cayce
9,2016-03-26,Naya Burn,modern,,SCG Modern Super IQ Cayce,231 tix,$ 664,David Yannarella,1st,,Boros Charm,,393627,4,Spells,scg-modern-super-iq-cayce-2016-03-26,scg-modern-super-iq-cayce
10,2016-03-26,Naya Burn,modern,,SCG Modern Super IQ Cayce,231 tix,$ 664,David Yannarella,1st,,Lightning Helix,,393627,2,Spells,scg-modern-super-iq-cayce-2016-03-26,scg-modern-super-iq-cayce
11,2016-03-26,Naya Burn,modern,,SCG Modern Super IQ Cayce,231 tix,$ 664,David Yannarella,1st,,Searing Blaze,,393627,3,Spells,scg-modern-super-iq-cayce-2016-03-26,scg-modern-super-iq-cayce
