,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Simian Spirit Guide,,360048,4,Creatures,modern-daily-9237276-2016-01-08,modern-daily-9237276
2,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Borborygmos Enraged,,360048,2,Creatures,modern-daily-9237276-2016-01-08,modern-daily-9237276
3,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Griselbrand,,360048,4,Creatures,modern-daily-9237276-2016-01-08,modern-daily-9237276
4,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Worldspine Wurm,,360048,4,Creatures,modern-daily-9237276-2016-01-08,modern-daily-9237276
6,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Faithless Looting,,360048,4,Spells,modern-daily-9237276-2016-01-08,modern-daily-9237276
7,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Desperate Ritual,,360048,2,Spells,modern-daily-9237276-2016-01-08,modern-daily-9237276
8,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Goryo's Vengeance,,360048,4,Spells,modern-daily-9237276-2016-01-08,modern-daily-9237276
9,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Manamorphose,,360048,2,Spells,modern-daily-9237276-2016-01-08,modern-daily-9237276
10,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Night's Whisper,,360048,4,Spells,modern-daily-9237276-2016-01-08,modern-daily-9237276
11,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Nourishing Shoal,,360048,4,Spells,modern-daily-9237276-2016-01-08,modern-daily-9237276
12,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Tormenting Voice,,360048,3,Spells,modern-daily-9237276-2016-01-08,modern-daily-9237276
13,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Through the Breach,,360048,4,Spells,modern-daily-9237276-2016-01-08,modern-daily-9237276
15,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Blackcleave Cliffs,,360048,3,Lands,modern-daily-9237276-2016-01-08,modern-daily-9237276
16,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Blood Crypt,,360048,2,Lands,modern-daily-9237276-2016-01-08,modern-daily-9237276
17,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Bloodstained Mire,,360048,4,Lands,modern-daily-9237276-2016-01-08,modern-daily-9237276
18,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,"Boseiju, Who Shelters All",,360048,1,Lands,modern-daily-9237276-2016-01-08,modern-daily-9237276
19,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Mountain,,360048,2,Lands,modern-daily-9237276-2016-01-08,modern-daily-9237276
20,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Swamp,,360048,3,Lands,modern-daily-9237276-2016-01-08,modern-daily-9237276
21,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Temple of Malice,,360048,4,Lands,modern-daily-9237276-2016-01-08,modern-daily-9237276
23,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Pact of Negation,,360048,2,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
24,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Inquisition of Kozilek,,360048,2,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
25,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Shattering Spree,,360048,1,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
26,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Thoughtseize,,360048,1,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
27,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Pyroclasm,,360048,2,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
28,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Torpor Orb,,360048,2,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
29,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Anger of the Gods,,360048,1,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
30,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Blood Moon,,360048,2,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
31,2016-01-08,Grishoalbrand,modern,0,Modern Daily #9237276,258 tix,$ 976,Hyeri0418,,4,Quicksilver Amulet,,360048,2,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
1,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Memnite,,360049,2,Creatures,modern-daily-9237276-2016-01-08,modern-daily-9237276
2,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Ornithopter,,360049,4,Creatures,modern-daily-9237276-2016-01-08,modern-daily-9237276
3,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Signal Pest,,360049,4,Creatures,modern-daily-9237276-2016-01-08,modern-daily-9237276
4,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Arcbound Ravager,,360049,4,Creatures,modern-daily-9237276-2016-01-08,modern-daily-9237276
5,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Spellskite,,360049,2,Creatures,modern-daily-9237276-2016-01-08,modern-daily-9237276
6,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Steel Overseer,,360049,3,Creatures,modern-daily-9237276-2016-01-08,modern-daily-9237276
7,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Vault Skirge,,360049,4,Creatures,modern-daily-9237276-2016-01-08,modern-daily-9237276
8,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Etched Champion,,360049,2,Creatures,modern-daily-9237276-2016-01-08,modern-daily-9237276
9,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Master of Etherium,,360049,2,Creatures,modern-daily-9237276-2016-01-08,modern-daily-9237276
11,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Galvanic Blast,,360049,4,Spells,modern-daily-9237276-2016-01-08,modern-daily-9237276
13,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Mox Opal,,360049,4,Artifacts,modern-daily-9237276-2016-01-08,modern-daily-9237276
14,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Welding Jar,,360049,1,Artifacts,modern-daily-9237276-2016-01-08,modern-daily-9237276
15,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Springleaf Drum,,360049,4,Artifacts,modern-daily-9237276-2016-01-08,modern-daily-9237276
16,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Cranial Plating,,360049,4,Artifacts,modern-daily-9237276-2016-01-08,modern-daily-9237276
18,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Blinkmoth Nexus,,360049,4,Lands,modern-daily-9237276-2016-01-08,modern-daily-9237276
19,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Darksteel Citadel,,360049,4,Lands,modern-daily-9237276-2016-01-08,modern-daily-9237276
20,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Glimmervoid,,360049,3,Lands,modern-daily-9237276-2016-01-08,modern-daily-9237276
21,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Inkmoth Nexus,,360049,4,Lands,modern-daily-9237276-2016-01-08,modern-daily-9237276
22,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Mountain,,360049,1,Lands,modern-daily-9237276-2016-01-08,modern-daily-9237276
24,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Chalice of the Void,,360049,1,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
25,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Grafdigger's Cage,,360049,1,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
26,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Spell Pierce,,360049,2,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
27,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Thoughtseize,,360049,2,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
28,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Ancient Grudge,,360049,2,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
29,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Whipflare,,360049,2,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
30,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Dismember,,360049,1,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
31,2016-01-08,Affinity,modern,1,Modern Daily #9237276,391 tix,$ 954,_Shatun_,,3,Etched Champion,,360049,2,Sideboard,modern-daily-9237276-2016-01-08,modern-daily-9237276
