,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Snapcaster Mage,,344085,4,Creatures,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
2,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Deceiver Exarch,,344085,4,Creatures,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
3,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Vendilion Clique,,344085,2,Creatures,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
4,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,"Keranos, God of Storms",,344085,1,Creatures,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
6,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Dispel,,344085,1,Spells,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
7,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Path to Exile,,344085,3,Spells,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
8,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Serum Visions,,344085,4,Spells,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
9,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Spell Snare,,344085,1,Spells,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
10,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Lightning Helix,,344085,4,Spells,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
11,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Mana Leak,,344085,1,Spells,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
12,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Remand,,344085,4,Spells,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
13,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Electrolyze,,344085,2,Spells,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
14,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Cryptic Command,,344085,2,Spells,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
16,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Splinter Twin,,344085,3,Enchantments,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
18,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Arid Mesa,,344085,2,Lands,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
19,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Celestial Colonnade,,344085,2,Lands,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
20,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Desolate Lighthouse,,344085,1,Lands,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
21,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Flooded Strand,,344085,4,Lands,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
22,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Hallowed Fountain,,344085,2,Lands,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
23,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Island,,344085,3,Lands,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
24,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Mountain,,344085,1,Lands,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
25,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Plains,,344085,1,Lands,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
26,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Sacred Foundry,,344085,1,Lands,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
27,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Scalding Tarn,,344085,2,Lands,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
28,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Steam Vents,,344085,3,Lands,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
29,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Sulfur Falls,,344085,2,Lands,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
31,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Dispel,,344085,2,Sideboard,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
32,2015-11-01,Jeskai Twin,modern,,SCG Modern IQ Toronto,267 tix,"$ 1,051",Jerico Reguirre,1st,,Path to Exile,,344085,1,Sideboard,scg-modern-iq-toronto-2015-11-01,scg-modern-iq-toronto
