,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Dryad Arbor,,260611,1,Creatures,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
2,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Gladecover Scout,,260611,4,Creatures,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
3,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Slippery Bogle,,260611,4,Creatures,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
4,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Kor Spiritdancer,,260611,4,Creatures,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
6,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Path to Exile,,260611,1,Spells,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
8,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Ethereal Armor,,260611,4,Enchantments,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
9,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Hyena Umbra,,260611,3,Enchantments,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
10,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Rancor,,260611,4,Enchantments,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
11,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Spider Umbra,,260611,4,Enchantments,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
12,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Daybreak Coronet,,260611,4,Enchantments,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
13,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Spirit Mantle,,260611,3,Enchantments,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
14,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Suppression Field,,260611,3,Enchantments,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
15,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Unflinching Courage,,260611,1,Enchantments,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
17,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Forest,,260611,1,Lands,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
18,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Horizon Canopy,,260611,4,Lands,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
19,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Misty Rainforest,,260611,3,Lands,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
20,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Razorverge Thicket,,260611,4,Lands,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
21,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Temple Garden,,260611,4,Lands,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
22,2015-08-09,Bogles,modern,,SCG Modern Premier IQ Washington,353 tix,"$ 1,061",David Heilker,1st,,Verdant Catacombs,,260611,4,Lands,scg-modern-premier-iq-washington-2015-08-09,scg-modern-premier-iq-washington
