,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
21,2015-06-07,Bogles,modern,0,Modern Daily #8348880,122 tix,$ 540,Krazylawlko,,4,Forest,,294684,2,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
22,2015-06-07,Bogles,modern,0,Modern Daily #8348880,122 tix,$ 540,Krazylawlko,,4,Plains,,294684,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
23,2015-06-07,Bogles,modern,0,Modern Daily #8348880,122 tix,$ 540,Krazylawlko,,4,Razorverge Thicket,,294684,4,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
24,2015-06-07,Bogles,modern,0,Modern Daily #8348880,122 tix,$ 540,Krazylawlko,,4,Temple Garden,,294684,4,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
25,2015-06-07,Bogles,modern,0,Modern Daily #8348880,122 tix,$ 540,Krazylawlko,,4,Windswept Heath,,294684,2,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
26,2015-06-07,Bogles,modern,0,Modern Daily #8348880,122 tix,$ 540,Krazylawlko,,4,Wooded Foothills,,294684,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
28,2015-06-07,Bogles,modern,0,Modern Daily #8348880,122 tix,$ 540,Krazylawlko,,4,Nature's Claim,,294684,3,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
29,2015-06-07,Bogles,modern,0,Modern Daily #8348880,122 tix,$ 540,Krazylawlko,,4,Noxious Revival,,294684,1,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
30,2015-06-07,Bogles,modern,0,Modern Daily #8348880,122 tix,$ 540,Krazylawlko,,4,Pithing Needle,,294684,1,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
31,2015-06-07,Bogles,modern,0,Modern Daily #8348880,122 tix,$ 540,Krazylawlko,,4,Relic of Progenitus,,294684,1,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
32,2015-06-07,Bogles,modern,0,Modern Daily #8348880,122 tix,$ 540,Krazylawlko,,4,Kor Firewalker,,294684,2,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
33,2015-06-07,Bogles,modern,0,Modern Daily #8348880,122 tix,$ 540,Krazylawlko,,4,Rest in Peace,,294684,1,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
34,2015-06-07,Bogles,modern,0,Modern Daily #8348880,122 tix,$ 540,Krazylawlko,,4,Stony Silence,,294684,2,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
35,2015-06-07,Bogles,modern,0,Modern Daily #8348880,122 tix,$ 540,Krazylawlko,,4,Leyline of Sanctity,,294684,4,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
1,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Gravecrawler,,294685,4,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
2,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Bloodghast,,294685,3,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
3,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Lotleth Troll,,294685,4,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
4,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Stinkweed Imp,,294685,3,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
5,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Vengevine,,294685,4,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
6,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Golgari Grave-Troll,,294685,4,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
7,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Vengeful Pharaoh,,294685,1,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
8,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Gurmag Angler,,294685,3,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
10,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Faithless Looting,,294685,4,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
11,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Abrupt Decay,,294685,3,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
12,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Life from the Loam,,294685,1,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
13,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Tormenting Voice,,294685,4,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
15,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Blood Crypt,,294685,4,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
16,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Bloodstained Mire,,294685,3,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
17,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Forest,,294685,2,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
18,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Overgrown Tomb,,294685,4,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
19,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Stomping Ground,,294685,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
20,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Swamp,,294685,3,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
21,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Tectonic Edge,,294685,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
22,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Wooded Foothills,,294685,4,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
24,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Rending Volley,,294685,3,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
25,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Ancient Grudge,,294685,3,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
26,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Golgari Charm,,294685,2,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
27,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Pyroclasm,,294685,2,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
28,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Gnaw to the Bone,,294685,3,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
29,2015-06-07,Dredgevine,modern,0,Modern Daily #8348880,173 tix,$ 573,Myarushima,,4,Leyline of Sanctity,,294685,2,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
1,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Delver of Secrets,,294693,4,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
2,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Snapcaster Mage,,294693,3,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
3,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Young Pyromancer,,294693,3,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
4,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,"Tasigur, the Golden Fang",,294693,2,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
5,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Gurmag Angler,,294693,1,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
7,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Gitaxian Probe,,294693,3,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
8,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Inquisition of Kozilek,,294693,2,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
9,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Lightning Bolt,,294693,4,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
10,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Serum Visions,,294693,4,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
11,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Spell Snare,,294693,2,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
12,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Thought Scour,,294693,4,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
13,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Deprive,,294693,1,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
14,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Mana Leak,,294693,2,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
15,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Remand,,294693,2,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
16,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Terminate,,294693,2,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
17,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Electrolyze,,294693,1,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
18,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Kolaghan's Command,,294693,2,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
20,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Blood Crypt,,294693,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
21,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Island,,294693,3,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
22,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Mountain,,294693,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
23,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Polluted Delta,,294693,4,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
24,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Scalding Tarn,,294693,4,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
25,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Steam Vents,,294693,2,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
26,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Sulfur Falls,,294693,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
27,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Swamp,,294693,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
28,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Watery Grave,,294693,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
30,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Engineered Explosives,,294693,1,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
31,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Dispel,,294693,1,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
32,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Magma Spray,,294693,1,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
33,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Rending Volley,,294693,1,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
34,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Vandalblast,,294693,1,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
35,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Dragon's Claw,,294693,3,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
36,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Negate,,294693,1,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
37,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Rakdos Charm,,294693,1,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
38,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Spellskite,,294693,2,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
39,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Blood Moon,,294693,2,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
40,2015-06-07,Grixis Control,modern,0,Modern Daily #8348880,293 tix,$ 947,ThomasH,,4,Izzet Staticaster,,294693,1,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
1,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Dryad Arbor,,294688,1,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
2,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Glistener Elf,,294688,4,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
3,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Noble Hierarch,,294688,4,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
4,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Blighted Agent,,294688,4,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
5,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Spellskite,,294688,2,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
7,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Distortion Strike,,294688,2,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
8,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Gitaxian Probe,,294688,4,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
9,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Might of Old Krosa,,294688,4,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
10,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Mutagenic Growth,,294688,4,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
11,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Vines of Vastwood,,294688,4,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
12,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Apostle's Blessing,,294688,2,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
13,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Become Immense,,294688,4,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
15,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Wild Defiance,,294688,2,Enchantments,modern-daily-8348880-2015-06-07,modern-daily-8348880
17,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Breeding Pool,,294688,2,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
18,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Forest,,294688,2,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
19,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Inkmoth Nexus,,294688,4,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
20,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Misty Rainforest,,294688,4,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
21,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Pendelhaven,,294688,2,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
22,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Verdant Catacombs,,294688,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
23,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Windswept Heath,,294688,4,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
25,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Dispel,,294688,2,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
26,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Nature's Claim,,294688,3,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
27,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Piracy Charm,,294688,1,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
28,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Spell Pierce,,294688,3,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
29,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Twisted Image,,294688,3,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
30,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Spellskite,,294688,2,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
31,2015-06-07,Infect,modern,0,Modern Daily #8348880,229 tix,$ 499,bagobalboa,,4,Wild Defiance,,294688,1,Sideboard,modern-daily-8348880-2015-06-07,modern-daily-8348880
1,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Deceiver Exarch,,294692,4,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
2,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Fulminator Mage,,294692,4,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
3,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Simian Spirit Guide,,294692,3,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
4,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Architects of Will,,294692,3,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
5,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Deadshot Minotaur,,294692,4,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
6,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Monstrous Carabid,,294692,4,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
7,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Street Wraith,,294692,4,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
8,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Jhessian Zombies,,294692,2,Creatures,modern-daily-8348880-2015-06-07,modern-daily-8348880
10,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Living End,,294692,3,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
11,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Demonic Dread,,294692,3,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
12,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Violent Outburst,,294692,4,Spells,modern-daily-8348880-2015-06-07,modern-daily-8348880
14,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Splinter Twin,,294692,4,Enchantments,modern-daily-8348880-2015-06-07,modern-daily-8348880
16,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Blood Crypt,,294692,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
17,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Bloodstained Mire,,294692,3,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
18,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Breeding Pool,,294692,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
19,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Copperline Gorge,,294692,2,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
20,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Dragonskull Summit,,294692,2,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
21,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Mountain,,294692,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
22,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Overgrown Tomb,,294692,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
23,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Steam Vents,,294692,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
24,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Stomping Ground,,294692,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
25,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Swamp,,294692,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
26,2015-06-07,Living Twin,modern,0,Modern Daily #8348880,151 tix,$ 531,perret,,4,Watery Grave,,294692,1,Lands,modern-daily-8348880-2015-06-07,modern-daily-8348880
