,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Scavenging Ooze,,319889,3,Creatures,modern-daily-8714956-2015-09-06,modern-daily-8714956
2,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Tarmogoyf,,319889,4,Creatures,modern-daily-8714956-2015-09-06,modern-daily-8714956
3,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Kitchen Finks,,319889,1,Creatures,modern-daily-8714956-2015-09-06,modern-daily-8714956
4,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Siege Rhino,,319889,4,Creatures,modern-daily-8714956-2015-09-06,modern-daily-8714956
5,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,"Tasigur, the Golden Fang",,319889,1,Creatures,modern-daily-8714956-2015-09-06,modern-daily-8714956
7,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Liliana of the Veil,,319889,3,Planeswalkers,modern-daily-8714956-2015-09-06,modern-daily-8714956
9,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Inquisition of Kozilek,,319889,4,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
10,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Path to Exile,,319889,3,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
11,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Thoughtseize,,319889,3,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
12,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Abrupt Decay,,319889,4,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
13,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Dismember,,319889,1,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
14,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Lingering Souls,,319889,4,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
15,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Maelstrom Pulse,,319889,1,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
17,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Forest,,319889,1,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
18,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Gavony Township,,319889,1,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
19,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Godless Shrine,,319889,1,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
20,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Marsh Flats,,319889,3,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
21,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Overgrown Tomb,,319889,2,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
22,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Plains,,319889,1,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
23,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Snow-Covered Swamp,,319889,2,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
24,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Stirring Wildwood,,319889,2,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
25,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Temple Garden,,319889,1,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
26,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Treetop Village,,319889,1,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
27,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,"Urborg, Tomb of Yawgmoth",,319889,1,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
28,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Vault of the Archangel,,319889,1,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
29,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Verdant Catacombs,,319889,4,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
30,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Windswept Heath,,319889,3,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
32,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Thoughtseize,,319889,1,Sideboard,modern-daily-8714956-2015-09-06,modern-daily-8714956
33,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Feed the Clan,,319889,2,Sideboard,modern-daily-8714956-2015-09-06,modern-daily-8714956
34,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Stony Silence,,319889,3,Sideboard,modern-daily-8714956-2015-09-06,modern-daily-8714956
35,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Zealous Persecution,,319889,2,Sideboard,modern-daily-8714956-2015-09-06,modern-daily-8714956
36,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Choke,,319889,2,Sideboard,modern-daily-8714956-2015-09-06,modern-daily-8714956
37,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Fulminator Mage,,319889,3,Sideboard,modern-daily-8714956-2015-09-06,modern-daily-8714956
38,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,Kitchen Finks,,319889,1,Sideboard,modern-daily-8714956-2015-09-06,modern-daily-8714956
39,2015-09-06,Abzan,modern,0,Modern Daily #8714956,496 tix,"$ 1,479",SkyLynx,,4,"Sigarda, Host of Herons",,319889,1,Sideboard,modern-daily-8714956-2015-09-06,modern-daily-8714956
1,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Snapcaster Mage,,319891,4,Creatures,modern-daily-8714956-2015-09-06,modern-daily-8714956
3,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Narset Transcendent,,319891,1,Planeswalkers,modern-daily-8714956-2015-09-06,modern-daily-8714956
5,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Lightning Bolt,,319891,2,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
6,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Path to Exile,,319891,3,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
7,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Spell Snare,,319891,2,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
8,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Anticipate,,319891,3,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
9,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Lightning Helix,,319891,4,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
10,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Logic Knot,,319891,2,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
11,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Negate,,319891,1,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
12,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Remand,,319891,2,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
13,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Shadow of Doubt,,319891,1,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
14,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Kolaghan's Command,,319891,2,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
15,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Sphinx's Revelation,,319891,1,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
16,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Careful Consideration,,319891,1,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
17,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Cryptic Command,,319891,2,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
18,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Mystical Teachings,,319891,1,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
19,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Supreme Verdict,,319891,2,Spells,modern-daily-8714956-2015-09-06,modern-daily-8714956
21,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Arid Mesa,,319891,1,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
22,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Celestial Colonnade,,319891,3,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
23,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Desolate Lighthouse,,319891,1,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
24,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Flooded Strand,,319891,4,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
25,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Godless Shrine,,319891,1,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
26,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Hallowed Fountain,,319891,2,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
27,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Island,,319891,3,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
28,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Mountain,,319891,1,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
29,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Plains,,319891,1,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
30,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Sacred Foundry,,319891,1,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
31,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Scalding Tarn,,319891,3,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
32,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Steam Vents,,319891,1,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
33,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Sulfur Falls,,319891,3,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
34,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Watery Grave,,319891,1,Lands,modern-daily-8714956-2015-09-06,modern-daily-8714956
36,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Dispel,,319891,3,Sideboard,modern-daily-8714956-2015-09-06,modern-daily-8714956
37,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Surgical Extraction,,319891,1,Sideboard,modern-daily-8714956-2015-09-06,modern-daily-8714956
38,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Celestial Purge,,319891,2,Sideboard,modern-daily-8714956-2015-09-06,modern-daily-8714956
39,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Counterflux,,319891,1,Sideboard,modern-daily-8714956-2015-09-06,modern-daily-8714956
40,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Magus of the Moon,,319891,2,Sideboard,modern-daily-8714956-2015-09-06,modern-daily-8714956
41,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Slaughter Games,,319891,1,Sideboard,modern-daily-8714956-2015-09-06,modern-daily-8714956
42,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Sowing Salt,,319891,1,Sideboard,modern-daily-8714956-2015-09-06,modern-daily-8714956
43,2015-09-06,4-Color Control,modern,1,Modern Daily #8714956,318 tix,"$ 1,156",lejonss0n,,3,Supreme Verdict,,319891,2,Sideboard,modern-daily-8714956-2015-09-06,modern-daily-8714956
