,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Simian Spirit Guide,,353269,4,Creatures,modern-league-2015-12-19,modern-league-2015-12-19
3,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Pact of Negation,,353269,3,Spells,modern-league-2015-12-19,modern-league-2015-12-19
4,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Angel's Grace,,353269,4,Spells,modern-league-2015-12-19,modern-league-2015-12-19
5,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Serum Visions,,353269,4,Spells,modern-league-2015-12-19,modern-league-2015-12-19
6,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Sleight of Hand,,353269,4,Spells,modern-league-2015-12-19,modern-league-2015-12-19
7,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Spoils of the Vault,,353269,3,Spells,modern-league-2015-12-19,modern-league-2015-12-19
8,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Lightning Storm,,353269,2,Spells,modern-league-2015-12-19,modern-league-2015-12-19
10,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Lotus Bloom,,353269,4,Artifacts,modern-league-2015-12-19,modern-league-2015-12-19
11,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Pentad Prism,,353269,4,Artifacts,modern-league-2015-12-19,modern-league-2015-12-19
13,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Phyrexian Unlife,,353269,3,Enchantments,modern-league-2015-12-19,modern-league-2015-12-19
15,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Ad nauseam,,353269,4,Others,modern-league-2015-12-19,modern-league-2015-12-19
17,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Darkslick Shores,,353269,4,Lands,modern-league-2015-12-19,modern-league-2015-12-19
18,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Dreadship Reef,,353269,2,Lands,modern-league-2015-12-19,modern-league-2015-12-19
19,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Gemstone Mine,,353269,4,Lands,modern-league-2015-12-19,modern-league-2015-12-19
20,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Plains,,353269,2,Lands,modern-league-2015-12-19,modern-league-2015-12-19
21,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Seachrome Coast,,353269,4,Lands,modern-league-2015-12-19,modern-league-2015-12-19
22,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Temple of Deceit,,353269,4,Lands,modern-league-2015-12-19,modern-league-2015-12-19
23,2015-12-19,Ad Nauseam,modern,0,Modern League 2015-12-19,140 tix,$ 557,eduardo_ossorio,,5,Temple of Enlightenment,,353269,1,Lands,modern-league-2015-12-19,modern-league-2015-12-19
