,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Spellskite,,333343,2,Creatures,states-san-diego-2015-10-18,states-san-diego
2,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Wurmcoil Engine,,333343,3,Creatures,states-san-diego-2015-10-18,states-san-diego
3,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,"Emrakul, the Aeons Torn",,333343,1,Creatures,states-san-diego-2015-10-18,states-san-diego
5,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Karn Liberated,,333343,4,Planeswalkers,states-san-diego-2015-10-18,states-san-diego
6,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,"Ugin, the Spirit Dragon",,333343,2,Planeswalkers,states-san-diego-2015-10-18,states-san-diego
8,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Ancient Stirrings,,333343,4,Spells,states-san-diego-2015-10-18,states-san-diego
9,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Pyroclasm,,333343,3,Spells,states-san-diego-2015-10-18,states-san-diego
10,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Sylvan Scrying,,333343,4,Spells,states-san-diego-2015-10-18,states-san-diego
12,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Chromatic Sphere,,333343,4,Artifacts,states-san-diego-2015-10-18,states-san-diego
13,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Chromatic Star,,333343,4,Artifacts,states-san-diego-2015-10-18,states-san-diego
14,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Expedition Map,,333343,4,Artifacts,states-san-diego-2015-10-18,states-san-diego
15,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Relic of Progenitus,,333343,1,Artifacts,states-san-diego-2015-10-18,states-san-diego
16,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Oblivion Stone,,333343,4,Artifacts,states-san-diego-2015-10-18,states-san-diego
18,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Eye of Ugin,,333343,1,Lands,states-san-diego-2015-10-18,states-san-diego
19,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Forest,,333343,1,Lands,states-san-diego-2015-10-18,states-san-diego
20,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Ghost Quarter,,333343,2,Lands,states-san-diego-2015-10-18,states-san-diego
21,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Grove of the Burnwillows,,333343,4,Lands,states-san-diego-2015-10-18,states-san-diego
22,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Urza's Mine,,333343,4,Lands,states-san-diego-2015-10-18,states-san-diego
23,2015-10-18,Tron,modern,,States San Diego,261 tix,$ 925,Joe Lossett,1st,,Urza's Power Plant,,333343,4,Lands,states-san-diego-2015-10-18,states-san-diego
