,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Kami of False Hope,,350691,1,Creatures,modern-daily-9126077-2015-12-10,modern-daily-9126077
2,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Martyr of Sands,,350691,4,Creatures,modern-daily-9126077-2015-12-10,modern-daily-9126077
3,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Serra Ascendant,,350691,4,Creatures,modern-daily-9126077-2015-12-10,modern-daily-9126077
4,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Weathered Wayfarer,,350691,2,Creatures,modern-daily-9126077-2015-12-10,modern-daily-9126077
5,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Squadron Hawk,,350691,4,Creatures,modern-daily-9126077-2015-12-10,modern-daily-9126077
6,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Ranger of Eos,,350691,4,Creatures,modern-daily-9126077-2015-12-10,modern-daily-9126077
8,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,"Ugin, the Spirit Dragon",,350691,2,Planeswalkers,modern-daily-9126077-2015-12-10,modern-daily-9126077
10,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Path to Exile,,350691,4,Spells,modern-daily-9126077-2015-12-10,modern-daily-9126077
11,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Proclamation of Rebirth,,350691,2,Spells,modern-daily-9126077-2015-12-10,modern-daily-9126077
12,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Wrath of God,,350691,4,Spells,modern-daily-9126077-2015-12-10,modern-daily-9126077
14,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Crucible of Worlds,,350691,1,Artifacts,modern-daily-9126077-2015-12-10,modern-daily-9126077
16,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Ghostly Prison,,350691,4,Enchantments,modern-daily-9126077-2015-12-10,modern-daily-9126077
18,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Cavern of Souls,,350691,1,Lands,modern-daily-9126077-2015-12-10,modern-daily-9126077
19,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,"Emeria, the Sky Ruin",,350691,2,Lands,modern-daily-9126077-2015-12-10,modern-daily-9126077
20,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Flagstones of Trokair,,350691,3,Lands,modern-daily-9126077-2015-12-10,modern-daily-9126077
21,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Ghost Quarter,,350691,4,Lands,modern-daily-9126077-2015-12-10,modern-daily-9126077
22,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Haven of the Spirit Dragon,,350691,1,Lands,modern-daily-9126077-2015-12-10,modern-daily-9126077
23,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Mistveil Plains,,350691,2,Lands,modern-daily-9126077-2015-12-10,modern-daily-9126077
24,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Plains,,350691,10,Lands,modern-daily-9126077-2015-12-10,modern-daily-9126077
25,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Tectonic Edge,,350691,1,Lands,modern-daily-9126077-2015-12-10,modern-daily-9126077
27,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Surgical Extraction,,350691,2,Sideboard,modern-daily-9126077-2015-12-10,modern-daily-9126077
28,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Stony Silence,,350691,3,Sideboard,modern-daily-9126077-2015-12-10,modern-daily-9126077
29,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,"Thalia, Guardian of Thraben",,350691,3,Sideboard,modern-daily-9126077-2015-12-10,modern-daily-9126077
30,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Leyline of Sanctity,,350691,4,Sideboard,modern-daily-9126077-2015-12-10,modern-daily-9126077
31,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Lightmine Field,,350691,1,Sideboard,modern-daily-9126077-2015-12-10,modern-daily-9126077
32,2015-12-10,Martyr Proc,modern,0,Modern Daily #9126077,178 tix,$ 745,Lear_the_cat,,4,Austere Command,,350691,2,Sideboard,modern-daily-9126077-2015-12-10,modern-daily-9126077
1,2015-12-10,Abzan,modern,1,Modern Daily #9126077,591 tix,"$ 1,770",GALL,,3,Noble Hierarch,,350697,2,Creatures,modern-daily-9126077-2015-12-10,modern-daily-9126077
