,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2015-09-20,Azorius Titan,modern,,SCG Modern Premier IQ Milwaukee,103 tix,$ 319,Phil Silberman,1st,,Lone Missionary,,322810,3,Creatures,scg-modern-premier-iq-milwaukee-2015-09-20,scg-modern-premier-iq-milwaukee
2,2015-09-20,Azorius Titan,modern,,SCG Modern Premier IQ Milwaukee,103 tix,$ 319,Phil Silberman,1st,,Wall of Omens,,322810,4,Creatures,scg-modern-premier-iq-milwaukee-2015-09-20,scg-modern-premier-iq-milwaukee
3,2015-09-20,Azorius Titan,modern,,SCG Modern Premier IQ Milwaukee,103 tix,$ 319,Phil Silberman,1st,,Court Hussar,,322810,3,Creatures,scg-modern-premier-iq-milwaukee-2015-09-20,scg-modern-premier-iq-milwaukee
4,2015-09-20,Azorius Titan,modern,,SCG Modern Premier IQ Milwaukee,103 tix,$ 319,Phil Silberman,1st,,Pilgrim's Eye,,322810,2,Creatures,scg-modern-premier-iq-milwaukee-2015-09-20,scg-modern-premier-iq-milwaukee
5,2015-09-20,Azorius Titan,modern,,SCG Modern Premier IQ Milwaukee,103 tix,$ 319,Phil Silberman,1st,,Sun Titan,,322810,4,Creatures,scg-modern-premier-iq-milwaukee-2015-09-20,scg-modern-premier-iq-milwaukee
7,2015-09-20,Azorius Titan,modern,,SCG Modern Premier IQ Milwaukee,103 tix,$ 319,Phil Silberman,1st,,Dispel,,322810,1,Spells,scg-modern-premier-iq-milwaukee-2015-09-20,scg-modern-premier-iq-milwaukee
8,2015-09-20,Azorius Titan,modern,,SCG Modern Premier IQ Milwaukee,103 tix,$ 319,Phil Silberman,1st,,Path to Exile,,322810,4,Spells,scg-modern-premier-iq-milwaukee-2015-09-20,scg-modern-premier-iq-milwaukee
9,2015-09-20,Azorius Titan,modern,,SCG Modern Premier IQ Milwaukee,103 tix,$ 319,Phil Silberman,1st,,Mana Leak,,322810,2,Spells,scg-modern-premier-iq-milwaukee-2015-09-20,scg-modern-premier-iq-milwaukee
10,2015-09-20,Azorius Titan,modern,,SCG Modern Premier IQ Milwaukee,103 tix,$ 319,Phil Silberman,1st,,Negate,,322810,2,Spells,scg-modern-premier-iq-milwaukee-2015-09-20,scg-modern-premier-iq-milwaukee
11,2015-09-20,Azorius Titan,modern,,SCG Modern Premier IQ Milwaukee,103 tix,$ 319,Phil Silberman,1st,,Gifts Ungiven,,322810,1,Spells,scg-modern-premier-iq-milwaukee-2015-09-20,scg-modern-premier-iq-milwaukee
12,2015-09-20,Azorius Titan,modern,,SCG Modern Premier IQ Milwaukee,103 tix,$ 319,Phil Silberman,1st,,Ojutai's Command,,322810,2,Spells,scg-modern-premier-iq-milwaukee-2015-09-20,scg-modern-premier-iq-milwaukee
13,2015-09-20,Azorius Titan,modern,,SCG Modern Premier IQ Milwaukee,103 tix,$ 319,Phil Silberman,1st,,Supreme Verdict,,322810,2,Spells,scg-modern-premier-iq-milwaukee-2015-09-20,scg-modern-premier-iq-milwaukee
