,number,card,card_type,type,W,L,Deck,Pilot,Online Price,Paper Price,deck_id,Date,Name,Format,url_name,url_formated
1,2,Pack Rat,,Creatures,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
3,4,Liliana of the Veil,,Planeswalkers,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
5,1,Slaughter Pact,,Spells,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
6,4,Inquisition of Kozilek,,Spells,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
7,4,Raven's Crime,,Spells,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
8,4,Thoughtseize,,Spells,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
9,2,Victim of Night,,Spells,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
10,4,Wrench Mind,,Spells,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
12,4,The Rack,,Artifacts,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
13,4,Ensnaring Bridge,,Artifacts,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
15,4,Shrieking Affliction,,Enchantments,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
16,1,Waste Not,,Enchantments,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
18,1,Dakmor Salvage,,Lands,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
19,4,Mutavault,,Lands,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
20,13,Swamp,,Lands,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
21,4,"Urborg, Tomb of Yawgmoth",,Lands,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
23,4,Darkblast,,Sideboard,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
24,4,Surgical Extraction,,Sideboard,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
25,3,Torpor Orb,,Sideboard,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
26,4,Leyline of Sanctity,,Sideboard,4,0,8Rack,destricted,535 tix,"$ 1,121",247945,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
1,4,Goblin Guide,,Creatures,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
2,4,Eidolon of the Great Revel,,Creatures,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
3,1,Hellspark Elemental,,Creatures,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
4,4,Keldon Marauders,,Creatures,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
6,4,Lava Spike,,Spells,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
7,4,Lightning Bolt,,Spells,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
8,4,Magma Jet,,Spells,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
9,4,Searing Blood,,Spells,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
10,4,Skullcrack,,Spells,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
11,4,Flames of the Blood Hand,,Spells,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
12,4,Rift Bolt,,Spells,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
14,19,Mountain,,Lands,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
16,3,Relic of Progenitus,,Sideboard,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
17,2,Combust,,Sideboard,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
18,4,Dragon's Claw,,Sideboard,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
19,2,Satyr Firedancer,,Sideboard,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
20,4,Smash to Smithereens,,Sideboard,4,0,Burn,Mormagil,80 tix,$ 187,247948,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
1,4,Birds of Paradise,,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
2,4,Noble Hierarch,,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
3,1,Ethersworn Canonist,,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
4,1,Phantasmal Image,,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
5,1,Qasali Pridemage,,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
6,1,Scavenging Ooze,,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
7,1,Spellskite,,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
8,1,Voice of Resurgence,,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
9,2,Deceiver Exarch,,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
10,1,Izzet Staticaster,,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
11,2,Kitchen Finks,,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
12,1,Glen Elendra Archmage,,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
13,1,"Linvala, Keeper of Silence",,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
14,1,Murderous Redcap,,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
15,3,Restoration Angel,,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
16,3,"Kiki-Jiki, Mirror Breaker",,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
17,1,Zealous Conscripts,,Creatures,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
19,2,Path to Exile,,Spells,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
20,2,Chord of Calling,,Spells,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
22,4,Birthing Pod,,Artifacts,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
24,3,Arid Mesa,,Lands,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
25,1,Breeding Pool,,Lands,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
26,2,Fire-Lit Thicket,,Lands,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
27,1,Forest,,Lands,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
28,2,Gavony Township,,Lands,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
29,4,Grove of the Burnwillows,,Lands,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
30,1,Hallowed Fountain,,Lands,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
31,4,Misty Rainforest,,Lands,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
32,1,Plains,,Lands,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
33,1,Sacred Foundry,,Lands,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
34,1,Steam Vents,,Lands,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
35,1,Stomping Ground,,Lands,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
36,1,Temple Garden,,Lands,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
38,1,Path to Exile,,Sideboard,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
39,1,"Kataki, War's Wage",,Sideboard,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
40,1,Aven Mindcensor,,Sideboard,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
41,1,Eidolon of Rhetoric,,Sideboard,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
42,1,Fiend Hunter,,Sideboard,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
43,1,Fulminator Mage,,Sideboard,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
44,1,Reclamation Sage,,Sideboard,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
45,1,Avalanche Riders,,Sideboard,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
46,1,Obstinate Baloth,,Sideboard,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
47,1,Phyrexian Metamorph,,Sideboard,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
48,1,Sower of Temptation,,Sideboard,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
49,1,"Thrun, the Last Troll",,Sideboard,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
50,1,Acidic Slime,,Sideboard,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
51,1,"Sigarda, Host of Herons",,Sideboard,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
52,1,Thragtusk,,Sideboard,4,0,Kiki Pod,Wuzlking,322 tix,$ 850,247946,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
1,4,Goblin Guide,,Creatures,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
2,4,Grim Lavamancer,,Creatures,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
3,1,Mogg Fanatic,,Creatures,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
4,4,Eidolon of the Great Revel,,Creatures,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
6,4,Bump in the Night,,Spells,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
7,4,Lava Spike,,Spells,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
8,4,Lightning Bolt,,Spells,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
9,4,Shard Volley,,Spells,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
10,4,Searing Blaze,,Spells,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
11,4,Skullcrack,,Spells,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
12,4,Rift Bolt,,Spells,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
14,4,Arid Mesa,,Lands,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
15,4,Blackcleave Cliffs,,Lands,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
16,2,Blood Crypt,,Lands,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
17,5,Mountain,,Lands,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
18,4,Scalding Tarn,,Lands,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
20,2,Forked Bolt,,Sideboard,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
21,2,Relic of Progenitus,,Sideboard,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
22,3,Dragon's Claw,,Sideboard,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
23,2,Searing Blood,,Sideboard,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
24,2,Smash to Smithereens,,Sideboard,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
25,2,Blood Moon,,Sideboard,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
26,2,Dismember,,Sideboard,4,0,RDW,pacoelflaco,284 tix,$ 931,247947,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
1,3,Memnite,,Creatures,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
2,4,Ornithopter,,Creatures,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
3,4,Signal Pest,,Creatures,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
4,4,Arcbound Ravager,,Creatures,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
5,3,Steel Overseer,,Creatures,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
6,4,Vault Skirge,,Creatures,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
7,3,Etched Champion,,Creatures,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
9,3,Galvanic Blast,,Spells,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
11,4,Mox Opal,,Artifacts,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
12,4,Springleaf Drum,,Artifacts,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
13,4,Cranial Plating,,Artifacts,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
15,3,Ensoul Artifact,,Enchantments,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
17,4,Blinkmoth Nexus,,Lands,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
18,4,Darksteel Citadel,,Lands,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
19,4,Glimmervoid,,Lands,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
20,4,Inkmoth Nexus,,Lands,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
21,1,Island,,Lands,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
23,1,Wear & Tear,,Sideboard,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
24,1,Illness in the Ranks,,Sideboard,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
25,2,Relic of Progenitus,,Sideboard,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
26,1,Spell Pierce,,Sideboard,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
27,4,Thoughtseize,,Sideboard,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
28,2,Ancient Grudge,,Sideboard,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
29,1,Ensoul Artifact,,Sideboard,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
30,1,Torpor Orb,,Sideboard,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
31,1,Whipflare,,Sideboard,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
32,1,Etched Champion,,Sideboard,3,1,Affinity,_sprite_,368 tix,$ 926,247958,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
1,4,Delver of Secrets,,Creatures,3,1,American Delver,Suczi,300 tix,"$ 1,194",247952,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
2,4,Snapcaster Mage,,Creatures,3,1,American Delver,Suczi,300 tix,"$ 1,194",247952,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
3,4,Young Pyromancer,,Creatures,3,1,American Delver,Suczi,300 tix,"$ 1,194",247952,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
4,3,Geist of Saint Traft,,Creatures,3,1,American Delver,Suczi,300 tix,"$ 1,194",247952,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
6,4,Gitaxian Probe,,Spells,3,1,American Delver,Suczi,300 tix,"$ 1,194",247952,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
7,4,Lightning Bolt,,Spells,3,1,American Delver,Suczi,300 tix,"$ 1,194",247952,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
8,3,Path to Exile,,Spells,3,1,American Delver,Suczi,300 tix,"$ 1,194",247952,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
9,4,Serum Visions,,Spells,3,1,American Delver,Suczi,300 tix,"$ 1,194",247952,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
10,2,Spell Snare,,Spells,3,1,American Delver,Suczi,300 tix,"$ 1,194",247952,2014-10-02,Modern Daily #7515354,modern,modern-daily-7515354,modern-daily-7515354-2014-10-02
