,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Dryad Arbor,,257500,1,Creatures,modern-daily-7816200-2014-12-31,modern-daily-7816200
2,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Gladecover Scout,,257500,4,Creatures,modern-daily-7816200-2014-12-31,modern-daily-7816200
3,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Slippery Bogle,,257500,4,Creatures,modern-daily-7816200-2014-12-31,modern-daily-7816200
4,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Kor Spiritdancer,,257500,4,Creatures,modern-daily-7816200-2014-12-31,modern-daily-7816200
5,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Silhana Ledgewalker,,257500,2,Creatures,modern-daily-7816200-2014-12-31,modern-daily-7816200
7,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Path to Exile,,257500,3,Spells,modern-daily-7816200-2014-12-31,modern-daily-7816200
9,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Ethereal Armor,,257500,4,Enchantments,modern-daily-7816200-2014-12-31,modern-daily-7816200
10,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Hyena Umbra,,257500,4,Enchantments,modern-daily-7816200-2014-12-31,modern-daily-7816200
11,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Rancor,,257500,4,Enchantments,modern-daily-7816200-2014-12-31,modern-daily-7816200
12,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Spider Umbra,,257500,3,Enchantments,modern-daily-7816200-2014-12-31,modern-daily-7816200
13,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Spirit Link,,257500,2,Enchantments,modern-daily-7816200-2014-12-31,modern-daily-7816200
14,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Daybreak Coronet,,257500,4,Enchantments,modern-daily-7816200-2014-12-31,modern-daily-7816200
15,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Spirit Mantle,,257500,2,Enchantments,modern-daily-7816200-2014-12-31,modern-daily-7816200
17,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Forest,,257500,1,Lands,modern-daily-7816200-2014-12-31,modern-daily-7816200
18,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Horizon Canopy,,257500,4,Lands,modern-daily-7816200-2014-12-31,modern-daily-7816200
19,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Plains,,257500,1,Lands,modern-daily-7816200-2014-12-31,modern-daily-7816200
20,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Razorverge Thicket,,257500,4,Lands,modern-daily-7816200-2014-12-31,modern-daily-7816200
21,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Temple Garden,,257500,3,Lands,modern-daily-7816200-2014-12-31,modern-daily-7816200
22,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Windswept Heath,,257500,4,Lands,modern-daily-7816200-2014-12-31,modern-daily-7816200
23,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Wooded Foothills,,257500,2,Lands,modern-daily-7816200-2014-12-31,modern-daily-7816200
25,2014-12-31,Bogles,modern,0,Modern Daily #7816200,305 tix,$ 693,Dust_,,4,Guttural Response,,257500,3,Sideboard,modern-daily-7816200-2014-12-31,modern-daily-7816200
