,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2017-07-30,Ad Nauseam,modern,0,Competitive Modern League 2017-07-30,195 tix,$ 668,infernuzPT,,5,Laboratory Maniac,,716362,1,Creatures,competitive-modern-league-2017-07-30,competitive-modern-league-2017-07-30
2,2017-07-30,Ad Nauseam,modern,0,Competitive Modern League 2017-07-30,195 tix,$ 668,infernuzPT,,5,Simian Spirit Guide,,716362,4,Creatures,competitive-modern-league-2017-07-30,competitive-modern-league-2017-07-30
4,2017-07-30,Ad Nauseam,modern,0,Competitive Modern League 2017-07-30,195 tix,$ 668,infernuzPT,,5,Pact of Negation,,716362,3,Spells,competitive-modern-league-2017-07-30,competitive-modern-league-2017-07-30
5,2017-07-30,Ad Nauseam,modern,0,Competitive Modern League 2017-07-30,195 tix,$ 668,infernuzPT,,5,Angel's Grace,,716362,4,Spells,competitive-modern-league-2017-07-30,competitive-modern-league-2017-07-30
6,2017-07-30,Ad Nauseam,modern,0,Competitive Modern League 2017-07-30,195 tix,$ 668,infernuzPT,,5,Serum Visions,,716362,4,Spells,competitive-modern-league-2017-07-30,competitive-modern-league-2017-07-30
7,2017-07-30,Ad Nauseam,modern,0,Competitive Modern League 2017-07-30,195 tix,$ 668,infernuzPT,,5,Sleight of Hand,,716362,4,Spells,competitive-modern-league-2017-07-30,competitive-modern-league-2017-07-30
8,2017-07-30,Ad Nauseam,modern,0,Competitive Modern League 2017-07-30,195 tix,$ 668,infernuzPT,,5,Spoils of the Vault,,716362,3,Spells,competitive-modern-league-2017-07-30,competitive-modern-league-2017-07-30
9,2017-07-30,Ad Nauseam,modern,0,Competitive Modern League 2017-07-30,195 tix,$ 668,infernuzPT,,5,Lightning Storm,,716362,1,Spells,competitive-modern-league-2017-07-30,competitive-modern-league-2017-07-30
10,2017-07-30,Ad Nauseam,modern,0,Competitive Modern League 2017-07-30,195 tix,$ 668,infernuzPT,,5,Ad Nauseam,,716362,4,Spells,competitive-modern-league-2017-07-30,competitive-modern-league-2017-07-30
12,2017-07-30,Ad Nauseam,modern,0,Competitive Modern League 2017-07-30,195 tix,$ 668,infernuzPT,,5,Lotus Bloom,,716362,4,Artifacts,competitive-modern-league-2017-07-30,competitive-modern-league-2017-07-30
13,2017-07-30,Ad Nauseam,modern,0,Competitive Modern League 2017-07-30,195 tix,$ 668,infernuzPT,,5,Pentad Prism,,716362,4,Artifacts,competitive-modern-league-2017-07-30,competitive-modern-league-2017-07-30
