,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Death's Shadow,,679249,4,Creatures,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
2,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Snapcaster Mage,,679249,4,Creatures,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
3,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Street Wraith,,679249,4,Creatures,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
4,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,"Tasigur, the Golden Fang",,679249,2,Creatures,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
5,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Gurmag Angler,,679249,2,Creatures,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
7,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Fatal Push,,679249,4,Spells,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
8,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Inquisition of Kozilek,,679249,2,Spells,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
9,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Serum Visions,,679249,4,Spells,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
10,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Stubborn Denial,,679249,3,Spells,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
11,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Thought Scour,,679249,4,Spells,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
12,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Thoughtseize,,679249,4,Spells,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
13,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Terminate,,679249,2,Spells,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
14,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Kolaghan's Command,,679249,2,Spells,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
16,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Blood Crypt,,679249,2,Lands,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
17,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Bloodstained Mire,,679249,4,Lands,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
18,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Island,,679249,1,Lands,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
19,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Polluted Delta,,679249,4,Lands,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
20,2017-06-11,Grixis Death's Shadow,modern,,SCG Modern IQ Pensacola,404 tix,"$ 1,226",Nick Loiacono,1st,,Scalding Tarn,,679249,4,Lands,scg-modern-iq-pensacola-2017-06-11,scg-modern-iq-pensacola
