,Date,Deck,Format,L,Name,Online Price,Paper Price,Pilot,Place,W,card,card_type,deck_id,number,type,url_formated,url_name
1,2017-11-25,Abzan,modern,0,Competitive Modern League 2017-11-25,624 tix,"$ 1,692",Fallleaf,,5,Grim Flayer,,839422,3,Creatures,competitive-modern-league-2017-11-25,competitive-modern-league-2017-11-25
2,2017-11-25,Abzan,modern,0,Competitive Modern League 2017-11-25,624 tix,"$ 1,692",Fallleaf,,5,Scavenging Ooze,,839422,2,Creatures,competitive-modern-league-2017-11-25,competitive-modern-league-2017-11-25
3,2017-11-25,Abzan,modern,0,Competitive Modern League 2017-11-25,624 tix,"$ 1,692",Fallleaf,,5,Tarmogoyf,,839422,4,Creatures,competitive-modern-league-2017-11-25,competitive-modern-league-2017-11-25
4,2017-11-25,Abzan,modern,0,Competitive Modern League 2017-11-25,624 tix,"$ 1,692",Fallleaf,,5,Tireless Tracker,,839422,2,Creatures,competitive-modern-league-2017-11-25,competitive-modern-league-2017-11-25
5,2017-11-25,Abzan,modern,0,Competitive Modern League 2017-11-25,624 tix,"$ 1,692",Fallleaf,,5,Siege Rhino,,839422,2,Creatures,competitive-modern-league-2017-11-25,competitive-modern-league-2017-11-25
7,2017-11-25,Abzan,modern,0,Competitive Modern League 2017-11-25,624 tix,"$ 1,692",Fallleaf,,5,Liliana of the Veil,,839422,4,Planeswalkers,competitive-modern-league-2017-11-25,competitive-modern-league-2017-11-25
9,2017-11-25,Abzan,modern,0,Competitive Modern League 2017-11-25,624 tix,"$ 1,692",Fallleaf,,5,Fatal Push,,839422,3,Spells,competitive-modern-league-2017-11-25,competitive-modern-league-2017-11-25
10,2017-11-25,Abzan,modern,0,Competitive Modern League 2017-11-25,624 tix,"$ 1,692",Fallleaf,,5,Inquisition of Kozilek,,839422,2,Spells,competitive-modern-league-2017-11-25,competitive-modern-league-2017-11-25
11,2017-11-25,Abzan,modern,0,Competitive Modern League 2017-11-25,624 tix,"$ 1,692",Fallleaf,,5,Path to Exile,,839422,3,Spells,competitive-modern-league-2017-11-25,competitive-modern-league-2017-11-25
12,2017-11-25,Abzan,modern,0,Competitive Modern League 2017-11-25,624 tix,"$ 1,692",Fallleaf,,5,Thoughtseize,,839422,4,Spells,competitive-modern-league-2017-11-25,competitive-modern-league-2017-11-25
13,2017-11-25,Abzan,modern,0,Competitive Modern League 2017-11-25,624 tix,"$ 1,692",Fallleaf,,5,Abrupt Decay,,839422,2,Spells,competitive-modern-league-2017-11-25,competitive-modern-league-2017-11-25
14,2017-11-25,Abzan,modern,0,Competitive Modern League 2017-11-25,624 tix,"$ 1,692",Fallleaf,,5,Collective Brutality,,839422,1,Spells,competitive-modern-league-2017-11-25,competitive-modern-league-2017-11-25
15,2017-11-25,Abzan,modern,0,Competitive Modern League 2017-11-25,624 tix,"$ 1,692",Fallleaf,,5,Lingering Souls,,839422,4,Spells,competitive-modern-league-2017-11-25,competitive-modern-league-2017-11-25
16,2017-11-25,Abzan,modern,0,Competitive Modern League 2017-11-25,624 tix,"$ 1,692",Fallleaf,,5,Maelstrom Pulse,,839422,1,Spells,competitive-modern-league-2017-11-25,competitive-modern-league-2017-11-25
